scorer,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000
bodyparts,scapula,scapula,scapula,shoulder,shoulder,shoulder,elbow,elbow,elbow,wrist,wrist,wrist,MCP,MCP,MCP,pellet,pellet,pellet
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1305.1802978515625,341.4590148925781,0.9981718063354492,1286.0650634765625,492.1939392089844,0.9983116388320923,1323.3087158203125,613.484130859375,0.9976706504821777,1220.4512939453125,640.5447998046875,0.998911440372467,1180.356201171875,635.8892822265625,0.9991965293884277,884.55029296875,373.48736572265625,0.9999910593032837
1,1305.237548828125,341.6143798828125,0.9982352256774902,1286.3463134765625,492.9406433105469,0.9982219934463501,1323.1175537109375,613.5338134765625,0.9977026581764221,1220.2667236328125,640.343505859375,0.9988230466842651,1180.022705078125,634.6504516601562,0.9995068311691284,884.5256958007812,373.4775085449219,0.9999898076057434
2,1305.375732421875,341.51068115234375,0.9981306791305542,1285.9862060546875,492.974853515625,0.9982412457466125,1323.2022705078125,613.587890625,0.9978687763214111,1220.12841796875,640.111083984375,0.9987771511077881,1179.92431640625,634.346435546875,0.999519944190979,884.4644775390625,373.4755554199219,0.9999902248382568
3,1304.614501953125,342.18310546875,0.9981369972229004,1286.439697265625,493.579833984375,0.9980918169021606,1323.4508056640625,613.53759765625,0.9980218410491943,1220.627197265625,640.0327758789062,0.9987022876739502,1179.910888671875,634.2830810546875,0.999443531036377,884.382568359375,373.51123046875,0.9999904632568359
4,1304.904052734375,341.8959655761719,0.9980587959289551,1286.4788818359375,492.9999084472656,0.9981871843338013,1323.4810791015625,613.3737182617188,0.9977850317955017,1220.4053955078125,640.594970703125,0.9990084767341614,1179.4296875,633.3321533203125,0.999489963054657,884.4385986328125,373.4815673828125,0.9999896883964539
5,1305.046142578125,342.7791748046875,0.9980472326278687,1287.1456298828125,493.37664794921875,0.9980168342590332,1323.59228515625,613.8042602539062,0.9980148077011108,1220.294189453125,641.4239501953125,0.9991549849510193,1178.962646484375,633.6193237304688,0.9994797110557556,884.4950561523438,373.5240478515625,0.9999911189079285
6,1305.115478515625,343.2012023925781,0.9977699518203735,1287.384521484375,492.9053039550781,0.9978097677230835,1323.6783447265625,614.0209350585938,0.9981350898742676,1220.07861328125,641.1535034179688,0.9991732835769653,1179.4935302734375,633.9169311523438,0.9995512962341309,884.5361938476562,373.49798583984375,0.9999902248382568
7,1305.5552978515625,342.88116455078125,0.9979079961776733,1287.6995849609375,493.530029296875,0.9977340698242188,1324.0408935546875,614.5521850585938,0.9980176687240601,1220.30029296875,641.4624633789062,0.9992284774780273,1179.8043212890625,634.0902709960938,0.9995736479759216,884.5633544921875,373.56549072265625,0.9999909400939941
8,1305.6629638671875,342.81787109375,0.9981630444526672,1288.6033935546875,494.0497741699219,0.9975513219833374,1323.92431640625,615.1671142578125,0.9976890087127686,1219.9027099609375,641.098388671875,0.9991543292999268,1180.218505859375,634.4822998046875,0.9994469285011292,884.5280151367188,373.4878845214844,0.9999912977218628
9,1305.790283203125,342.8754577636719,0.9981669187545776,1289.047119140625,494.895263671875,0.9977669715881348,1324.11181640625,615.531494140625,0.9977093935012817,1219.5469970703125,640.9808959960938,0.9991491436958313,1180.320068359375,635.228515625,0.9993252754211426,884.5736694335938,373.51861572265625,0.9999905824661255
10,1305.9896240234375,342.60882568359375,0.9983453750610352,1289.1954345703125,494.6817321777344,0.9974005818367004,1324.674072265625,615.412353515625,0.9974886178970337,1219.9267578125,641.776611328125,0.9992290735244751,1180.07666015625,635.5336303710938,0.9992737770080566,884.466796875,373.4566955566406,0.9999916553497314
11,1306.057373046875,342.8887634277344,0.9983919262886047,1289.7884521484375,495.54705810546875,0.9974128603935242,1324.2999267578125,615.533447265625,0.9978780746459961,1219.71630859375,642.5076293945312,0.9991070628166199,1179.72802734375,635.6800537109375,0.9991825222969055,884.4633178710938,373.46331787109375,0.9999914169311523
12,1306.689697265625,342.59832763671875,0.9985572695732117,1290.042236328125,494.49871826171875,0.9975778460502625,1324.306640625,615.8396606445312,0.9979854226112366,1219.61279296875,642.4219970703125,0.9991861581802368,1180.03955078125,635.5932006835938,0.9992220401763916,884.5494384765625,373.4966125488281,0.9999912977218628
13,1306.8499755859375,342.63421630859375,0.9984354972839355,1290.3406982421875,495.0211181640625,0.9974446892738342,1324.49169921875,615.6748657226562,0.9979169368743896,1220.0826416015625,642.4691162109375,0.9992656707763672,1180.1422119140625,635.8509521484375,0.9992867708206177,884.4882202148438,373.47161865234375,0.999990701675415
14,1306.8204345703125,342.39837646484375,0.9983283281326294,1290.2000732421875,495.1473693847656,0.9970158338546753,1324.617431640625,615.8195190429688,0.9978675842285156,1220.8721923828125,642.0059204101562,0.9992225766181946,1180.4111328125,636.0064086914062,0.999301552772522,884.4710083007812,373.4384460449219,0.9999909400939941
15,1306.7178955078125,342.65374755859375,0.9984805583953857,1290.8465576171875,495.9643859863281,0.9974411725997925,1324.7786865234375,615.7537841796875,0.997635543346405,1221.495361328125,641.3911743164062,0.998879075050354,1180.757568359375,636.3446655273438,0.999340295791626,884.4990234375,373.5060119628906,0.9999911785125732
16,1306.592529296875,342.7849426269531,0.9985367059707642,1291.0330810546875,496.1534423828125,0.9971975684165955,1324.682861328125,615.881591796875,0.9972763061523438,1221.854736328125,641.48046875,0.9989792108535767,1180.909912109375,636.764892578125,0.9993010759353638,884.5226440429688,373.50579833984375,0.999990701675415
17,1307.0684814453125,343.1164855957031,0.9985052347183228,1290.97314453125,495.78948974609375,0.997291088104248,1324.6063232421875,615.6328125,0.9975848197937012,1221.8582763671875,641.3444213867188,0.9990696907043457,1180.5040283203125,636.4075317382812,0.9994428753852844,884.5239868164062,373.4972229003906,0.9999896287918091
18,1307.2591552734375,343.140625,0.9983845949172974,1290.822021484375,496.08526611328125,0.9967483282089233,1324.32177734375,615.66259765625,0.9973981976509094,1221.4342041015625,641.272216796875,0.9991664886474609,1180.8197021484375,636.7057495117188,0.9993144273757935,884.4681396484375,373.48846435546875,0.9999916553497314
19,1307.2789306640625,342.9810791015625,0.998475968837738,1290.686767578125,495.8882141113281,0.9972996711730957,1324.5819091796875,616.012939453125,0.9972411394119263,1221.162109375,641.4874267578125,0.9992340803146362,1181.0361328125,636.7949829101562,0.9993886947631836,884.4872436523438,373.5092468261719,0.9999911785125732
20,1307.1221923828125,343.0184020996094,0.998489260673523,1291.1187744140625,495.85687255859375,0.9973227977752686,1324.2738037109375,616.197021484375,0.9969466924667358,1221.1568603515625,641.21533203125,0.999180257320404,1181.01171875,636.9529418945312,0.999380886554718,884.5137329101562,373.5094909667969,0.9999921321868896
21,1307.2181396484375,343.0137023925781,0.9985300302505493,1291.095458984375,496.0111083984375,0.9972744584083557,1324.564697265625,616.2906494140625,0.9968069791793823,1222.0048828125,641.1073608398438,0.9991312026977539,1180.4241943359375,636.248046875,0.9993981122970581,884.3523559570312,373.5295104980469,0.9999920129776001
22,1307.193115234375,342.9415588378906,0.9986321330070496,1291.553955078125,496.1524658203125,0.9972866773605347,1324.4698486328125,616.244873046875,0.9966562390327454,1221.7548828125,641.4203491210938,0.9992178082466125,1180.295166015625,636.4467163085938,0.9994213581085205,884.3968505859375,373.55419921875,0.9999924898147583
23,1307.0609130859375,342.9292907714844,0.9987385272979736,1291.836181640625,496.1718444824219,0.9966511726379395,1324.3638916015625,616.3551635742188,0.9969412088394165,1222.4039306640625,641.4403686523438,0.9991673827171326,1180.1541748046875,636.3394775390625,0.9994704723358154,884.4187622070312,373.48016357421875,0.9999912977218628
24,1307.5484619140625,342.7774963378906,0.9986269474029541,1291.7896728515625,495.89630126953125,0.9965454339981079,1324.2681884765625,616.2067260742188,0.997025728225708,1222.2159423828125,641.5516967773438,0.9992493391036987,1180.059326171875,636.0340576171875,0.9995031356811523,884.4620971679688,373.5367736816406,0.9999916553497314
