scorer,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000
bodyparts,shoulder,shoulder,shoulder,elbow,elbow,elbow,wrist,wrist,wrist
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,2044.29931640625,2.4538254737854004,0.02682429552078247,885.1036376953125,571.6137084960938,0.00240519642829895,868.8341674804688,569.0858764648438,0.011566340923309326
1,2044.3538818359375,2.4898319244384766,0.02767971158027649,891.8854370117188,572.9959106445312,0.004207402467727661,883.2781372070312,562.94287109375,0.04583179950714111
2,2044.5938720703125,2.6104888916015625,0.029559612274169922,891.5191040039062,572.5286865234375,0.002354860305786133,869.2538452148438,568.1839599609375,0.004786878824234009
3,2044.4613037109375,2.344165325164795,0.025435030460357666,2044.2578125,2.1582300662994385,0.002131730318069458,2046.2423095703125,3.244143009185791,0.0038520395755767822
4,2044.4530029296875,2.4225752353668213,0.02761739492416382,1223.530029296875,474.5789489746094,0.002888202667236328,2046.2105712890625,3.248055934906006,0.0038596689701080322
5,2044.384765625,2.4634108543395996,0.02770337462425232,2044.1456298828125,2.2020113468170166,0.002205759286880493,1521.72216796875,692.4146728515625,0.006202340126037598
6,2044.12890625,2.3879380226135254,0.027778059244155884,1234.720703125,474.71795654296875,0.014979541301727295,1515.976806640625,692.4789428710938,0.0060821473598480225
7,2044.5206298828125,2.346601724624634,0.029479563236236572,1234.8909912109375,473.6872863769531,0.017175883054733276,1521.9805908203125,692.587890625,0.009049832820892334
8,2044.31201171875,2.2269387245178223,0.028910666704177856,1236.0926513671875,473.4150085449219,0.00990113615989685,1515.9775390625,692.1727905273438,0.0066581666469573975
9,2044.1861572265625,2.3346385955810547,0.03180950880050659,1236.0634765625,472.14227294921875,0.009110778570175171,2045.9591064453125,3.003822088241577,0.005156219005584717
10,2044.245849609375,2.396939992904663,0.03186690807342529,1234.4822998046875,474.20233154296875,0.022259950637817383,1516.6171875,692.0689086914062,0.01211443543434143
11,2044.4188232421875,2.4839868545532227,0.03141123056411743,996.7617797851562,471.73553466796875,0.004013091325759888,1516.7000732421875,692.1361694335938,0.013712555170059204
12,2044.2822265625,2.4624226093292236,0.03159108757972717,2044.0582275390625,2.3727002143859863,0.0029304027557373047,1516.93310546875,691.91064453125,0.013567864894866943
13,2044.3397216796875,2.286187171936035,0.02963489294052124,999.2194213867188,464.483154296875,0.008538901805877686,1516.7957763671875,691.9926147460938,0.009631246328353882
14,2044.16552734375,2.346273899078369,0.029896825551986694,991.5238037109375,471.8076171875,0.017683595418930054,1517.39697265625,691.8931274414062,0.015510350465774536
15,2044.5634765625,2.2216553688049316,0.026884734630584717,991.420166015625,472.0538635253906,0.024150431156158447,1516.937255859375,691.9697265625,0.011254668235778809
16,2044.2491455078125,2.3341479301452637,0.032077789306640625,987.41650390625,472.5803527832031,0.031493574380874634,1517.31103515625,691.6412963867188,0.023585349321365356
17,2044.1973876953125,2.3200020790100098,0.026597023010253906,988.8657836914062,472.1942443847656,0.007646709680557251,1517.302490234375,691.8582763671875,0.013679087162017822
18,2044.174072265625,2.452927589416504,0.031206220388412476,988.2119140625,472.2521057128906,0.005682200193405151,1517.325439453125,692.0335083007812,0.01763361692428589
19,2044.3934326171875,2.424879312515259,0.029924452304840088,988.597900390625,472.07135009765625,0.0060994625091552734,1517.2325439453125,691.7532958984375,0.01529887318611145
20,2044.569580078125,2.2899980545043945,0.029026538133621216,1014.2975463867188,463.36785888671875,0.003182739019393921,1517.051513671875,691.8053588867188,0.015532881021499634
21,2044.5467529296875,2.5154194831848145,0.032171428203582764,2044.1593017578125,2.516165018081665,0.0028474032878875732,1517.292724609375,691.5916137695312,0.01891094446182251
22,2044.0626220703125,2.4647364616394043,0.03508409857749939,2043.8404541015625,2.5485782623291016,0.002915620803833008,1516.9530029296875,691.8521118164062,0.009136587381362915
23,2044.22607421875,2.398812770843506,0.036129653453826904,2043.826904296875,2.544963836669922,0.003213852643966675,1516.9276123046875,691.8937377929688,0.01081770658493042
24,994.8851928710938,366.24298095703125,0.19751563668251038,2044.016357421875,2.4202821254730225,0.002889692783355713,1517.06494140625,691.8656005859375,0.014088749885559082
25,2044.1971435546875,2.204230785369873,0.02796018123626709,2043.9390869140625,2.244297981262207,0.00261041522026062,1517.385009765625,691.763916015625,0.01646563410758972
26,2044.2415771484375,2.2164015769958496,0.02881762385368347,1235.5091552734375,474.88226318359375,0.006261497735977173,1517.3759765625,691.8033447265625,0.02596321702003479
27,2044.3443603515625,2.3322815895080566,0.026986032724380493,1235.3424072265625,474.8905944824219,0.007771790027618408,1517.443603515625,691.8223266601562,0.02217930555343628
28,2044.1956787109375,2.4956111907958984,0.033544719219207764,2043.97705078125,2.5023536682128906,0.002856224775314331,1517.25439453125,691.7486572265625,0.011765152215957642
29,2044.34716796875,2.4280056953430176,0.03333321213722229,1237.20556640625,466.8577575683594,0.003784865140914917,1517.111572265625,691.92431640625,0.010560214519500732
30,2044.322509765625,2.4441399574279785,0.03194686770439148,1237.3297119140625,467.3024597167969,0.022572427988052368,1517.4786376953125,691.6707763671875,0.02515164017677307
31,2044.2139892578125,2.5428786277770996,0.03742721676826477,1237.5284423828125,466.4984130859375,0.02306675910949707,1517.3978271484375,692.0380249023438,0.013347268104553223
32,2044.188232421875,2.4551448822021484,0.031502485275268555,1237.9652099609375,467.2460632324219,0.02382373809814453,1517.0645751953125,691.9830932617188,0.017819643020629883
33,2044.62158203125,2.214479923248291,0.0260469913482666,1005.4525756835938,472.60699462890625,0.003555804491043091,1517.119384765625,692.168701171875,0.012585461139678955
34,2044.47216796875,2.4197840690612793,0.030659466981887817,2044.0360107421875,2.4906563758850098,0.002756565809249878,1517.322998046875,691.820068359375,0.02672332525253296
35,2044.2877197265625,2.4714601039886475,0.03400346636772156,1004.5343017578125,471.8477478027344,0.0032419562339782715,1517.4744873046875,691.798828125,0.024373948574066162
