framenum,TS,NFRAME,SEC,USEC,GPI_LVL,BLK_LVL,FPS
0,1708632436747402,91421,3470,890066,0,0,0.012
1,1708632436751412,91422,3470,894071,0,0,249.377
2,1708632436755414,91423,3470,898078,0,0,249.875
3,1708632436759415,91424,3470,902082,0,0,249.938
4,1708632436763433,91425,3470,906089,0,0,248.880
5,1708632436767094,91426,3470,910096,0,0,273.149
6,1708632436771075,91427,3470,914100,0,0,251.193
7,1708632436775086,91428,3470,918108,0,0,249.314
8,1708632436779131,91429,3470,922115,0,0,247.219
9,1708632436783088,91430,3470,926119,0,0,252.717
10,1708632436787094,91431,3470,930126,0,0,249.626
11,1708632436791106,91432,3470,934130,0,0,249.252
12,1708632436795100,91433,3470,938137,0,0,250.376
13,1708632436799119,91434,3470,942145,0,0,248.818
14,1708632436803121,91435,3470,946149,0,0,249.875
15,1708632436807508,91436,3470,950156,0,0,227.946
16,1708632436811161,91437,3470,954163,0,0,273.748
17,1708632436815493,91438,3470,958167,0,0,230.840
18,1708632436819172,91439,3470,962174,0,0,271.813
19,1708632436823515,91440,3470,966179,0,0,230.256
20,1708632436827181,91441,3470,970186,0,0,272.777
21,1708632436831535,91442,3470,974193,0,0,229.674
22,1708632436835180,91443,3470,978197,0,0,274.348
23,1708632436839549,91444,3470,982204,0,0,228.885
24,1708632436843206,91445,3470,986211,0,0,273.448
25,1708632436847568,91446,3470,990216,0,0,229.253
26,1708632436851215,91447,3470,994223,0,0,274.198
27,1708632436855573,91448,3470,998230,0,0,229.463
28,1708632436859231,91449,3471,2234,0,0,273.373
29,1708632436863584,91450,3471,6241,0,0,229.727
30,1708632436867278,91451,3471,10246,0,0,270.709
31,1708632436871604,91452,3471,14253,0,0,231.160
32,1708632436875246,91453,3471,18260,0,0,274.574
33,1708632436879625,91454,3471,22264,0,0,228.363
34,1708632436883312,91455,3471,26271,0,0,271.223
35,1708632436887998,91456,3471,30278,0,0,213.402
36,1708632436891250,91457,3471,34283,0,0,307.503
