scorer,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000
bodyparts,shoulder,shoulder,shoulder,elbow,elbow,elbow,wrist,wrist,wrist
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1342.4227294921875,204.8494415283203,0.8081455826759338,1356.5821533203125,291.3843688964844,0.839323878288269,1348.5101318359375,363.0356750488281,0.9730542898178101
1,1345.7496337890625,203.0562744140625,0.6891021132469177,1356.7740478515625,292.5088806152344,0.8122925758361816,1348.360595703125,362.5538024902344,0.970329999923706
2,1345.1248779296875,201.40713500976562,0.7814472913742065,1355.8236083984375,292.6194763183594,0.7773117423057556,1348.2666015625,362.5482177734375,0.968438982963562
3,1344.6568603515625,200.26927185058594,0.770190954208374,1355.819580078125,291.8635559082031,0.7552057504653931,1348.67236328125,362.95849609375,0.9712822437286377
4,1344.298095703125,200.5906219482422,0.7962318658828735,1355.5311279296875,293.0256652832031,0.7847522497177124,1348.7200927734375,362.16912841796875,0.9686763286590576
5,1344.7518310546875,200.27462768554688,0.7675938606262207,1355.8681640625,290.5725402832031,0.8293578028678894,1349.1947021484375,362.6439208984375,0.9718876481056213
6,1342.860595703125,201.91873168945312,0.8591557145118713,1356.140625,290.3780212402344,0.7967236638069153,1349.15966796875,362.7634582519531,0.970568835735321
7,1342.433837890625,201.81655883789062,0.9014474153518677,1355.790283203125,290.7301025390625,0.7666316032409668,1349.6734619140625,362.9252014160156,0.974486231803894
8,1340.8687744140625,201.79901123046875,0.8980282545089722,1354.63916015625,291.6849670410156,0.708686351776123,1349.8812255859375,362.8992004394531,0.9750284552574158
9,1340.0506591796875,201.14501953125,0.8934884071350098,1355.197265625,292.68682861328125,0.47772732377052307,1349.8355712890625,362.18084716796875,0.9721047878265381
10,1339.4620361328125,201.2814178466797,0.9029112458229065,1355.7193603515625,291.7440490722656,0.7204889059066772,1349.9716796875,363.0100402832031,0.9760862588882446
11,1340.0799560546875,200.07505798339844,0.8712918162345886,1356.329833984375,292.2562255859375,0.7469372153282166,1349.696533203125,362.67059326171875,0.9736701250076294
12,1337.83251953125,198.80941772460938,0.9033371210098267,1356.7493896484375,291.84442138671875,0.6483948230743408,1349.378662109375,362.93780517578125,0.9762647747993469
13,1339.6656494140625,197.37220764160156,0.9062614440917969,1356.3880615234375,292.4823913574219,0.7232345342636108,1349.25830078125,363.2289123535156,0.9769682884216309
14,1339.5799560546875,197.7340087890625,0.9177274703979492,1357.9857177734375,292.07855224609375,0.7145812511444092,1349.8875732421875,363.234375,0.9752727150917053
15,1338.8936767578125,195.34634399414062,0.9365663528442383,1357.5931396484375,292.22601318359375,0.6712974309921265,1349.8656005859375,363.2752685546875,0.9764072895050049
16,1338.8851318359375,194.65780639648438,0.941843569278717,1356.5220947265625,291.8719482421875,0.45454397797584534,1350.4112548828125,363.9962158203125,0.9784796237945557
17,1338.331787109375,193.72010803222656,0.9335963129997253,1355.666259765625,291.12847900390625,0.5762104988098145,1349.6539306640625,363.67071533203125,0.9783700704574585
18,1337.163330078125,193.6347198486328,0.9367554783821106,1358.6390380859375,292.1620178222656,0.6389719247817993,1350.3001708984375,364.056396484375,0.9765007495880127
19,1336.9854736328125,193.5522003173828,0.9301046133041382,1357.8895263671875,291.7969970703125,0.6586112976074219,1350.2713623046875,363.7723083496094,0.9760242700576782
20,1336.66357421875,194.89512634277344,0.9446787238121033,1362.266845703125,291.9804382324219,0.6588605046272278,1350.052734375,363.864501953125,0.9752814769744873
21,1336.4036865234375,194.01205444335938,0.9369485378265381,1356.7474365234375,291.75146484375,0.7461806535720825,1350.334228515625,364.23046875,0.9771427512168884
22,1336.113525390625,192.9221954345703,0.9372330904006958,1361.0196533203125,292.2578430175781,0.7650099992752075,1350.2685546875,364.1329650878906,0.9775171279907227
23,1334.99169921875,193.79876708984375,0.932499885559082,1356.88037109375,290.5345153808594,0.8232863545417786,1350.4290771484375,363.9855041503906,0.9761714339256287
24,1335.1864013671875,194.04754638671875,0.9247879981994629,1355.6575927734375,291.58966064453125,0.7969421744346619,1349.8731689453125,364.1548767089844,0.9742180109024048
25,1334.700439453125,194.21885681152344,0.9151060581207275,1355.5484619140625,293.32012939453125,0.708868682384491,1349.577392578125,364.6004943847656,0.9745033979415894
26,1336.865966796875,194.86354064941406,0.9209806323051453,1356.7640380859375,292.8915710449219,0.7330598831176758,1349.5953369140625,364.7325439453125,0.9748016595840454
27,1336.899658203125,196.37017822265625,0.9229903221130371,1355.6573486328125,292.667236328125,0.7259612679481506,1349.7047119140625,364.5426025390625,0.9744430780410767
28,1335.16357421875,192.8681640625,0.9175182580947876,1356.0322265625,293.7068786621094,0.6448606252670288,1349.5635986328125,364.5879211425781,0.9739989042282104
29,1333.9296875,192.5713348388672,0.8949100971221924,1361.0587158203125,294.7510070800781,0.6756054759025574,1349.546630859375,364.69482421875,0.9725446701049805
30,1332.9385986328125,192.19786071777344,0.8903694152832031,1361.5968017578125,294.8759460449219,0.6513041257858276,1349.5118408203125,365.03521728515625,0.9728018045425415
31,1330.6424560546875,189.13352966308594,0.9068499803543091,1361.226318359375,298.6745910644531,0.5609449148178101,1349.6190185546875,364.8576965332031,0.9705067873001099
32,1332.2718505859375,192.81124877929688,0.9243541955947876,1357.4908447265625,297.9922180175781,0.6473459005355835,1349.6982421875,364.96429443359375,0.9716582298278809
33,1330.9842529296875,193.00099182128906,0.9219562411308289,1356.7132568359375,293.4218444824219,0.653087317943573,1349.7203369140625,364.44219970703125,0.9705163240432739
34,1330.978515625,192.43614196777344,0.9298493266105652,1362.0172119140625,294.0814208984375,0.6328861713409424,1349.8619384765625,365.1723327636719,0.9695858359336853
35,1328.8201904296875,193.3604278564453,0.9292674660682678,1363.5133056640625,293.8296203613281,0.657585620880127,1349.93408203125,364.84893798828125,0.9671856760978699
