framenum,TS,NFRAME,SEC,USEC,GPI_LVL,BLK_LVL,FPS
0,1699634652576214,164965,744,479137,0,0,0.003
1,1699634652580482,164966,744,483141,0,0,234.302
2,1699634652584562,164967,744,487148,0,0,245.098
3,1699634652588476,164968,744,491155,0,0,255.493
4,1699634652592478,164969,744,495159,0,0,249.875
5,1699634652596500,164970,744,499167,0,0,248.633
6,1699634652600512,164971,744,503174,0,0,249.252
7,1699634652604497,164972,744,507178,0,0,250.941
8,1699634652608604,164973,744,511185,0,0,243.487
9,1699634652612521,164974,744,515192,0,0,255.297
10,1699634652616604,164975,744,519196,0,0,244.918
11,1699634652620526,164976,744,523204,0,0,254.972
12,1699634652624623,164977,744,527208,0,0,244.081
13,1699634652628523,164978,744,531215,0,0,256.410
14,1699634652632639,164979,744,535222,0,0,242.954
15,1699634652636541,164980,744,539226,0,0,256.279
16,1699634652640657,164981,744,543233,0,0,242.954
17,1699634652644567,164982,744,547241,0,0,255.754
18,1699634652648663,164983,744,551245,0,0,244.141
19,1699634652652563,164984,744,555252,0,0,256.410
20,1699634652656671,164985,744,559256,0,0,243.427
21,1699634652660575,164986,744,563263,0,0,256.148
22,1699634652664376,164987,744,567270,0,0,263.089
23,1699634652668584,164988,744,571275,0,0,237.643
24,1699634652672689,164989,744,575282,0,0,243.605
25,1699634652676379,164990,744,579289,0,0,271.003
26,1699634652680701,164991,744,583293,0,0,231.374
27,1699634652684392,164992,744,587300,0,0,270.929
28,1699634652688737,164993,744,591307,0,0,230.150
29,1699634652692619,164994,744,595312,0,0,257.599
30,1699634652696739,164995,744,599319,0,0,242.718
31,1699634652700644,164996,744,603323,0,0,256.082
32,1699634652704755,164997,744,607330,0,0,243.250
33,1699634652708649,164998,744,611337,0,0,256.805
34,1699634652712842,164999,744,615342,0,0,238.493
35,1699634652716671,165000,744,619349,0,0,261.165
36,1699634652720813,165001,744,623356,0,0,241.429
37,1699634652724677,165002,744,627360,0,0,258.799
38,1699634652728774,165003,744,631367,0,0,244.081
39,1699634652732688,165004,744,635374,0,0,255.493
40,1699634652736803,165005,744,639379,0,0,243.013
41,1699634652740697,165006,744,643386,0,0,256.805
42,1699634652744821,165007,744,647390,0,0,242.483
43,1699634652748717,165008,744,651397,0,0,256.674
44,1699634652752856,165009,744,655404,0,0,241.604
45,1699634652756723,165010,744,659409,0,0,258.598
46,1699634652760833,165011,744,663416,0,0,243.309
47,1699634652764527,165012,744,667423,0,0,270.709
48,1699634652768843,165013,744,671427,0,0,231.696
49,1699634652772524,165014,744,675434,0,0,271.665
50,1699634652776524,165015,744,679441,0,0,250.000
51,1699634652780755,165016,744,683446,0,0,236.351
52,1699634652784874,165017,744,687453,0,0,242.777
53,1699634652788772,165018,744,691457,0,0,256.542
54,1699634652792877,165019,744,695464,0,0,243.605
55,1699634652796826,165020,744,699471,0,0,253.229
56,1699634652801305,165021,744,703476,0,0,223.264
57,1699634652804558,165022,744,707483,0,0,307.409
58,1699634652808912,165023,744,711490,0,0,229.674
59,1699634652812834,165024,744,715494,0,0,254.972
60,1699634652816927,165025,744,719501,0,0,244.320
61,1699634652820843,165026,744,723508,0,0,255.363
62,1699634652824987,165027,744,727513,0,0,241.313
63,1699634652828846,165028,744,731520,0,0,259.134
64,1699634652832980,165029,744,735524,0,0,241.896
65,1699634652836845,165030,744,739531,0,0,258.732
66,1699634652840970,165031,744,743538,0,0,242.424
67,1699634652844865,165032,744,747543,0,0,256.739
68,1699634652848966,165033,744,751550,0,0,243.843
69,1699634652852869,165034,744,755557,0,0,256.213
70,1699634652856974,165035,744,759561,0,0,243.605
71,1699634652860884,165036,744,763568,0,0,255.754
72,1699634652864698,165037,744,767575,0,0,262.192
73,1699634652868909,165038,744,771580,0,0,237.473
74,1699634652872994,165039,744,775587,0,0,244.798
75,1699634652876686,165040,744,779591,0,0,270.856
76,1699634652880902,165041,744,783598,0,0,237.192
77,1699634652884718,165042,744,787605,0,0,262.055
78,1699634652888933,165043,744,791610,0,0,237.248
79,1699634652892699,165044,744,795617,0,0,265.534
80,1699634652896714,165045,744,799624,0,0,249.066
81,1699634652900680,165046,744,803628,0,0,252.143
82,1699634652904962,165047,744,807635,0,0,233.536
83,1699634652908724,165048,744,811639,0,0,265.816
84,1699634652912987,165049,744,815647,0,0,234.577
85,1699634652916743,165050,744,819654,0,0,266.241
86,1699634652920990,165051,744,823658,0,0,235.460
87,1699634652924761,165052,744,827665,0,0,265.182
88,1699634652928976,165053,744,831672,0,0,237.248
89,1699634652932756,165054,744,835676,0,0,264.550
90,1699634652936997,165055,744,839684,0,0,235.793
91,1699634652940795,165056,744,843691,0,0,263.296
92,1699634652945046,165057,744,847695,0,0,235.239
93,1699634652948785,165058,744,851702,0,0,267.451
94,1699634652953076,165059,744,855706,0,0,233.046
95,1699634652956792,165060,744,859713,0,0,269.107
96,1699634652961091,165061,744,863721,0,0,232.612
97,1699634652964796,165062,744,867725,0,0,269.906
98,1699634652969088,165063,744,871732,0,0,232.992
99,1699634652972992,165064,744,875739,0,0,256.148
100,1699634652976887,165065,744,879743,0,0,256.739
101,1699634652980807,165066,744,883750,0,0,255.102
102,1699634652985137,165067,744,887758,0,0,230.947
103,1699634652988840,165068,744,891762,0,0,270.051
104,1699634652992857,165069,744,895769,0,0,248.942
105,1699634652996848,165070,744,899773,0,0,250.564
106,1699634653001128,165071,744,903780,0,0,233.645
107,1699634653004874,165072,744,907787,0,0,266.951
108,1699634653009162,165073,744,911792,0,0,233.209
109,1699634653012885,165074,744,915799,0,0,268.601
110,1699634653017155,165075,744,919806,0,0,234.192
111,1699634653020888,165076,744,923810,0,0,267.881
112,1699634653025162,165077,744,927817,0,0,233.973
113,1699634653028916,165078,744,931824,0,0,266.383
114,1699634653033171,165079,744,935829,0,0,235.018
115,1699634653036921,165080,744,939836,0,0,266.667
116,1699634653041188,165081,744,943840,0,0,234.357
117,1699634653044924,165082,744,947847,0,0,267.666
118,1699634653048925,165083,744,951854,0,0,249.938
119,1699634653053009,165084,744,955859,0,0,244.858
120,1699634653056927,165085,744,959866,0,0,255.232
121,1699634653060916,165086,744,963873,0,0,250.689
122,1699634653064922,165087,744,967877,0,0,249.626
123,1699634653068918,165088,744,971884,0,0,250.250
124,1699634653072966,165089,744,975889,0,0,247.036
125,1699634653076964,165090,744,979896,0,0,250.125
126,1699634653081249,165091,744,983903,0,0,233.372
127,1699634653085337,165092,744,987907,0,0,244.618
128,1699634653089262,165093,744,991914,0,0,254.777
129,1699634653093276,165094,744,995921,0,0,249.128
130,1699634653097276,165095,744,999926,0,0,250.000
