scorer,DLC_resnet50_cb4_networkMar13shuffle1_200000,DLC_resnet50_cb4_networkMar13shuffle1_200000,DLC_resnet50_cb4_networkMar13shuffle1_200000,DLC_resnet50_cb4_networkMar13shuffle1_200000,DLC_resnet50_cb4_networkMar13shuffle1_200000,DLC_resnet50_cb4_networkMar13shuffle1_200000,DLC_resnet50_cb4_networkMar13shuffle1_200000,DLC_resnet50_cb4_networkMar13shuffle1_200000,DLC_resnet50_cb4_networkMar13shuffle1_200000,DLC_resnet50_cb4_networkMar13shuffle1_200000,DLC_resnet50_cb4_networkMar13shuffle1_200000,DLC_resnet50_cb4_networkMar13shuffle1_200000,DLC_resnet50_cb4_networkMar13shuffle1_200000,DLC_resnet50_cb4_networkMar13shuffle1_200000,DLC_resnet50_cb4_networkMar13shuffle1_200000
bodyparts,ASIS,ASIS,ASIS,Hip,Hip,Hip,Knee,Knee,Knee,Ankle,Ankle,Ankle,Toe,Toe,Toe
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,928.4378662109375,217.52792358398438,0.9717299342155457,856.5166625976562,316.8280029296875,0.9773233532905579,991.9003295898438,388.4275207519531,0.9832488298416138,834.1492309570312,470.8734130859375,0.9719363451004028,922.2428588867188,516.3574829101562,0.9277622699737549
1,927.5469970703125,217.3588409423828,0.9656319618225098,856.568115234375,317.3560485839844,0.9807008504867554,993.0062866210938,387.3154602050781,0.9830853343009949,843.27392578125,478.51153564453125,0.9754596948623657,936.26513671875,522.033935546875,0.9083998203277588
2,927.48583984375,216.33914184570312,0.9634087085723877,856.5473022460938,317.8336181640625,0.9801534414291382,993.8927612304688,386.35430908203125,0.980923056602478,854.2501831054688,483.7088928222656,0.982602596282959,946.134765625,524.53759765625,0.9148223400115967
3,927.0866088867188,216.19566345214844,0.9653184413909912,857.0521850585938,318.448974609375,0.9820616245269775,994.3143310546875,385.57794189453125,0.9808844327926636,865.1973876953125,488.6116638183594,0.9848966598510742,957.1959228515625,528.2543334960938,0.9308914542198181
4,926.9295654296875,216.04513549804688,0.959468424320221,857.03662109375,318.7710266113281,0.9822050333023071,994.4356079101562,382.79412841796875,0.9825452566146851,873.747802734375,495.7691955566406,0.9764893054962158,970.0765991210938,530.5776977539062,0.9320094585418701
5,926.1295166015625,215.66900634765625,0.9665674567222595,857.1658935546875,318.9158020019531,0.9838650226593018,995.2212524414062,381.5973205566406,0.985001802444458,886.2396240234375,498.962646484375,0.9715713262557983,981.0001220703125,532.8329467773438,0.9108133316040039
6,925.98876953125,215.04795837402344,0.9699163436889648,857.1622314453125,318.85302734375,0.9851300716400146,995.8538208007812,380.95977783203125,0.9868526458740234,896.7252197265625,503.2167663574219,0.9714382886886597,989.6347045898438,536.7835083007812,0.8676593899726868
7,926.1928100585938,214.17759704589844,0.9717233180999756,857.5928955078125,318.7693176269531,0.9865994453430176,996.267822265625,380.3629455566406,0.9893978834152222,906.5582275390625,507.337158203125,0.9796820282936096,1001.7907104492188,539.5405883789062,0.9241129755973816
8,926.2896118164062,213.25804138183594,0.9770275354385376,858.28076171875,318.4067687988281,0.9868193864822388,996.8667602539062,379.94415283203125,0.9891149401664734,915.2403564453125,508.1534118652344,0.9837152361869812,1009.851318359375,539.9036254882812,0.9192376732826233
9,926.0619506835938,212.019287109375,0.9810196757316589,858.6214599609375,318.0549011230469,0.9870622754096985,997.5048828125,379.3876953125,0.990075409412384,921.3585815429688,511.9859313964844,0.970937967300415,1015.20947265625,541.224853515625,0.9220088720321655
10,926.4288330078125,211.41372680664062,0.9803041219711304,859.67578125,317.61181640625,0.986185610294342,998.4071655273438,378.8450012207031,0.9905774593353271,929.6904296875,513.4681396484375,0.9749069213867188,1023.2318725585938,544.8969116210938,0.9016667604446411
11,926.6637573242188,210.9156494140625,0.9759347438812256,860.3468627929688,317.0788269042969,0.9871706962585449,999.2392578125,378.37127685546875,0.9866297841072083,933.3369140625,515.589599609375,0.9730414152145386,1028.4716796875,546.8525390625,0.9235724806785583
12,928.1129760742188,209.48529052734375,0.9730196595191956,860.6892700195312,317.0080261230469,0.9869691729545593,1000.1754150390625,378.52838134765625,0.9831421375274658,936.5691528320312,517.084716796875,0.9582697153091431,1029.4432373046875,550.4338989257812,0.9269495010375977
13,928.9584350585938,209.112548828125,0.9732035994529724,861.669677734375,316.87139892578125,0.9867321848869324,1001.2028198242188,378.42437744140625,0.9763209819793701,937.832275390625,519.905029296875,0.9607195258140564,1028.49560546875,556.6732788085938,0.9543273448944092
14,930.3762817382812,208.31680297851562,0.9663663506507874,863.5835571289062,316.3367614746094,0.9897629022598267,1001.8220825195312,378.2486877441406,0.9765007495880127,937.05126953125,520.6616821289062,0.9573802947998047,1026.7926025390625,560.568603515625,0.950013279914856
15,931.8212890625,208.763916015625,0.9686282873153687,864.7756958007812,316.0805969238281,0.991998553276062,1002.7056274414062,378.6377258300781,0.9798513054847717,931.9940795898438,520.044921875,0.9763652086257935,1020.8994140625,562.5221557617188,0.9490504264831543
16,932.9341430664062,209.25193786621094,0.9719671010971069,865.667724609375,316.1972961425781,0.9929293990135193,1003.429443359375,379.15203857421875,0.9789068698883057,925.916259765625,520.1359252929688,0.9777193069458008,1015.0686645507812,563.1861572265625,0.936648964881897
17,936.0779418945312,208.087890625,0.9794659614562988,866.2655029296875,316.0608215332031,0.9933385848999023,1003.17822265625,379.91937255859375,0.982710599899292,921.2903442382812,518.8241577148438,0.9723404049873352,1010.5975341796875,563.6432495117188,0.93305504322052
18,937.1036987304688,208.7620849609375,0.9829212427139282,866.582763671875,316.1787109375,0.9933276176452637,1003.3223876953125,380.6966552734375,0.9812799096107483,916.9288330078125,517.1063842773438,0.9811760187149048,1005.1586303710938,564.0880126953125,0.9423123002052307
19,937.527587890625,209.460205078125,0.9835944175720215,866.389404296875,316.0489501953125,0.993328869342804,1003.1659545898438,381.7298278808594,0.9761151075363159,911.755126953125,516.060546875,0.9813528060913086,999.1724243164062,563.7720947265625,0.9372340440750122
20,937.6637573242188,210.2900390625,0.9815004467964172,866.0380249023438,315.8915100097656,0.9935455322265625,1003.435302734375,384.256103515625,0.9780501127243042,907.3507690429688,513.501708984375,0.980840802192688,995.6427001953125,563.78759765625,0.9361206889152527
21,937.9044799804688,210.95594787597656,0.9813535213470459,865.5703735351562,315.9710693359375,0.9931131601333618,1002.3740844726562,385.70391845703125,0.9833834767341614,904.357666015625,511.36859130859375,0.9764696359634399,989.7572631835938,563.68505859375,0.937778115272522
22,937.798095703125,211.4194793701172,0.9813403487205505,865.1017456054688,315.8889465332031,0.992773175239563,1001.4273071289062,387.0827941894531,0.9813059568405151,899.7317504882812,508.8056945800781,0.9836385250091553,983.1865234375,563.571044921875,0.9431473016738892
23,937.9714965820312,212.5376434326172,0.976881742477417,864.5647583007812,315.9295349121094,0.9917364120483398,1000.38232421875,389.0228576660156,0.9858589172363281,895.258056640625,507.7428283691406,0.9812780022621155,979.0942993164062,563.205078125,0.9359843730926514
24,938.365966796875,213.39288330078125,0.965143084526062,864.1296997070312,316.2266540527344,0.9897702932357788,999.3386840820312,390.3597717285156,0.9889432191848755,890.65966796875,506.3199768066406,0.9883465766906738,973.3272705078125,562.9387817382812,0.9537492990493774
25,938.737548828125,214.07867431640625,0.9620885848999023,863.4981689453125,316.7702331542969,0.9870805740356445,998.2352905273438,391.34259033203125,0.9908826351165771,885.99072265625,503.5965576171875,0.9776022434234619,965.9306030273438,563.0567016601562,0.9547275304794312
