framenum,TS,NFRAME,SEC,USEC,GPI_LVL,BLK_LVL,FPS
0,1708633412730954,2346,416,860052,0,0,-1.611
1,1708633412735000,2347,416,864059,0,0,247.158
2,1708633412738964,2348,416,868064,0,0,252.270
3,1708633412743008,2349,416,872071,0,0,247.280
4,1708633412746859,2350,416,876078,0,0,259.673
5,1708633412750989,2351,416,880082,0,0,242.131
6,1708633412755001,2352,416,884089,0,0,249.252
7,1708633412758886,2353,416,888096,0,0,257.400
8,1708633412762996,2354,416,892101,0,0,243.309
9,1708633412767011,2355,416,896108,0,0,249.066
10,1708633412771013,2356,416,900115,0,0,249.875
11,1708633412775016,2357,416,904119,0,0,249.813
12,1708633412779037,2358,416,908126,0,0,248.694
13,1708633412782897,2359,416,912131,0,0,259.067
14,1708633412787021,2360,416,916138,0,0,242.483
15,1708633412791008,2361,416,920145,0,0,250.815
16,1708633412795060,2362,416,924149,0,0,246.792
17,1708633412799024,2363,416,928156,0,0,252.270
18,1708633412803049,2364,416,932163,0,0,248.447
19,1708633412807055,2365,416,936168,0,0,249.626
20,1708633412811065,2366,416,940175,0,0,249.377
21,1708633412815074,2367,416,944182,0,0,249.439
22,1708633412819071,2368,416,948186,0,0,250.188
23,1708633412823078,2369,416,952193,0,0,249.563
24,1708633412827102,2370,416,956198,0,0,248.509
25,1708633412831100,2371,416,960205,0,0,250.125
26,1708633412835115,2372,416,964212,0,0,249.066
27,1708633412839117,2373,416,968216,0,0,249.875
28,1708633412843126,2374,416,972223,0,0,249.439
29,1708633412847016,2375,416,976230,0,0,257.069
30,1708633412851146,2376,416,980235,0,0,242.131
31,1708633412855153,2377,416,984242,0,0,249.563
32,1708633412859038,2378,416,988249,0,0,257.400
33,1708633412863143,2379,416,992253,0,0,243.605
34,1708633412867164,2380,416,996260,0,0,248.694
35,1708633412871154,2381,417,265,0,0,250.627
36,1708633412875154,2382,417,4272,0,0,250.000
37,1708633412879178,2383,417,8279,0,0,248.509
38,1708633412883170,2384,417,12283,0,0,250.501
39,1708633412887180,2385,417,16290,0,0,249.377
40,1708633412891197,2386,417,20297,0,0,248.942
41,1708633412895189,2387,417,24302,0,0,250.501
42,1708633412899100,2388,417,28309,0,0,255.689
43,1708633412903248,2389,417,32313,0,0,241.080
44,1708633412907212,2390,417,36320,0,0,252.270
45,1708633412911223,2391,417,40327,0,0,249.314
46,1708633412915223,2392,417,44331,0,0,250.000
47,1708633412919236,2393,417,48339,0,0,249.190
48,1708633412923252,2394,417,52346,0,0,249.004
49,1708633412927244,2395,417,56350,0,0,250.501
50,1708633412931285,2396,417,60357,0,0,247.463
51,1708633412935262,2397,417,64364,0,0,251.446
52,1708633412939259,2398,417,68368,0,0,250.188
53,1708633412943273,2399,417,72376,0,0,249.128
54,1708633412947165,2400,417,76380,0,0,256.937
55,1708633412951301,2401,417,80387,0,0,241.779
56,1708633412955307,2402,417,84394,0,0,249.626
57,1708633412959188,2403,417,88398,0,0,257.666
58,1708633412963193,2404,417,92405,0,0,249.688
59,1708633412967293,2405,417,96413,0,0,243.902
60,1708633412971191,2406,417,100417,0,0,256.542
61,1708633412975306,2407,417,104424,0,0,243.013
62,1708633412979212,2408,417,108431,0,0,256.016
63,1708633412983342,2409,417,112435,0,0,242.131
64,1708633412987214,2410,417,116442,0,0,258.264
65,1708633412991336,2411,417,120447,0,0,242.601
66,1708633412995226,2412,417,124454,0,0,257.069
67,1708633412999241,2413,417,128461,0,0,249.066
68,1708633413003230,2414,417,132465,0,0,250.689
69,1708633413007371,2415,417,136472,0,0,241.488
70,1708633413011258,2416,417,140479,0,0,257.268
71,1708633413015382,2417,417,144484,0,0,242.483
72,1708633413019261,2418,417,148491,0,0,257.798
73,1708633413023390,2419,417,152498,0,0,242.189
74,1708633413027288,2420,417,156502,0,0,256.542
75,1708633413031408,2421,417,160509,0,0,242.718
76,1708633413035289,2422,417,164514,0,0,257.666
77,1708633413039411,2423,417,168521,0,0,242.601
78,1708633413043287,2424,417,172528,0,0,257.998
79,1708633413047307,2425,417,176532,0,0,248.756
80,1708633413051321,2426,417,180539,0,0,249.128
81,1708633413055432,2427,417,184546,0,0,243.250
82,1708633413059346,2428,417,188551,0,0,255.493
83,1708633413063517,2429,417,192558,0,0,239.751
84,1708633413067339,2430,417,196565,0,0,261.643
85,1708633413071513,2431,417,200569,0,0,239.578
86,1708633413075356,2432,417,204576,0,0,260.213
87,1708633413079506,2433,417,208581,0,0,240.964
88,1708633413083363,2434,417,212588,0,0,259.269
89,1708633413087507,2435,417,216595,0,0,241.313
90,1708633413091375,2436,417,220599,0,0,258.532
91,1708633413095528,2437,417,224606,0,0,240.790
92,1708633413099403,2438,417,228613,0,0,258.065
93,1708633413103551,2439,417,232618,0,0,241.080
94,1708633413107418,2440,417,236625,0,0,258.598
95,1708633413111556,2441,417,240632,0,0,241.663
96,1708633413115418,2442,417,244636,0,0,258.933
97,1708633413119423,2443,417,248643,0,0,249.688
98,1708633413123430,2444,417,252648,0,0,249.563
99,1708633413127566,2445,417,256655,0,0,241.779
100,1708633413131443,2446,417,260662,0,0,257.931
101,1708633413135273,2447,417,264666,0,0,261.097
102,1708633413139223,2448,417,268673,0,0,253.165
103,1708633413143451,2449,417,272680,0,0,236.518
104,1708633413147461,2450,417,276685,0,0,249.377
105,1708633413151895,2451,417,280692,0,0,225.530
106,1708633413155323,2452,417,284696,0,0,291.715
107,1708633413159525,2453,417,288703,0,0,237.982
108,1708633413163504,2454,417,292710,0,0,251.319
109,1708633413167617,2455,417,296715,0,0,243.132
110,1708633413171531,2456,417,300722,0,0,255.493
