framenum,TS,NFRAME,SEC,USEC,GPI_LVL,BLK_LVL,FPS
0,1696009263866935,246480,1033,431076,0,0,0.016
1,1696009263870946,246481,1033,435081,0,0,249.314
2,1696009263874959,246482,1033,439088,0,0,249.190
3,1696009263878958,246483,1033,443095,0,0,250.063
4,1696009263882964,246484,1033,447099,0,0,249.626
5,1696009263886969,246485,1033,451106,0,0,249.688
6,1696009263890979,246486,1033,455113,0,0,249.377
7,1696009263894981,246487,1033,459118,0,0,249.875
8,1696009263898986,246488,1033,463125,0,0,249.688
9,1696009263902994,246489,1033,467132,0,0,249.501
10,1696009263906989,246490,1033,471136,0,0,250.313
11,1696009263911297,246491,1033,475143,0,0,232.126
12,1696009263915368,246492,1033,479150,0,0,245.640
13,1696009263919369,246493,1033,483155,0,0,249.938
14,1696009263923382,246494,1033,487162,0,0,249.190
15,1696009263927384,246495,1033,491169,0,0,249.875
16,1696009263931386,246496,1033,495173,0,0,249.875
17,1696009263935069,246497,1033,499180,0,0,271.518
18,1696009263939050,246498,1033,503184,0,0,251.193
19,1696009263943060,246499,1033,507192,0,0,249.377
20,1696009263947061,246500,1033,511199,0,0,249.938
21,1696009263951066,246501,1033,515203,0,0,249.688
22,1696009263955069,246502,1033,519210,0,0,249.813
23,1696009263959084,246503,1033,523217,0,0,249.066
24,1696009263963090,246504,1033,527221,0,0,249.626
25,1696009263967092,246505,1033,531229,0,0,249.875
26,1696009263971102,246506,1033,535236,0,0,249.377
27,1696009263975110,246507,1033,539240,0,0,249.501
28,1696009263979109,246508,1033,543247,0,0,250.063
29,1696009263983122,246509,1033,547254,0,0,249.190
30,1696009263987119,246510,1033,551258,0,0,250.188
31,1696009263991133,246511,1033,555266,0,0,249.128
32,1696009263995141,246512,1033,559273,0,0,249.501
33,1696009263999141,246513,1033,563277,0,0,250.000
34,1696009264003505,246514,1033,567284,0,0,229.148
35,1696009264007256,246515,1033,571291,0,0,266.596
36,1696009264011520,246516,1033,575295,0,0,234.522
37,1696009264015518,246517,1033,579303,0,0,250.125
38,1696009264019536,246518,1033,583310,0,0,248.880
39,1696009264023536,246519,1033,587314,0,0,250.000
40,1696009264027227,246520,1033,591321,0,0,270.929
41,1696009264031209,246521,1033,595328,0,0,251.130
42,1696009264035202,246522,1033,599332,0,0,250.438
43,1696009264039211,246523,1033,603340,0,0,249.439
44,1696009264043234,246524,1033,607347,0,0,248.571
45,1696009264047696,246525,1033,611351,0,0,224.115
46,1696009264051223,246526,1033,615358,0,0,283.527
47,1696009264055265,246527,1033,619362,0,0,247.402
48,1696009264059278,246528,1033,623369,0,0,249.190
49,1696009264063254,246529,1033,627377,0,0,251.509
50,1696009264067248,246530,1033,631381,0,0,250.376
51,1696009264071248,246531,1033,635388,0,0,250.000
52,1696009264075258,246532,1033,639395,0,0,249.377
53,1696009264079268,246533,1033,643399,0,0,249.377
54,1696009264083270,246534,1033,647406,0,0,249.875
55,1696009264087274,246535,1033,651414,0,0,249.750
56,1696009264091286,246536,1033,655418,0,0,249.252
57,1696009264095289,246537,1033,659425,0,0,249.813
58,1696009264099651,246538,1033,663432,0,0,229.253
59,1696009264103653,246539,1033,667436,0,0,249.875
60,1696009264107668,246540,1033,671443,0,0,249.066
61,1696009264111677,246541,1033,675451,0,0,249.439
62,1696009264115673,246542,1033,679455,0,0,250.250
63,1696009264119689,246543,1033,683462,0,0,249.004
64,1696009264123671,246544,1033,687469,0,0,251.130
65,1696009264127692,246545,1033,691473,0,0,248.694
66,1696009264131385,246546,1033,695480,0,0,270.783
67,1696009264135390,246547,1033,699488,0,0,249.688
68,1696009264139527,246548,1033,703492,0,0,241.721
69,1696009264143441,246549,1033,707499,0,0,255.493
70,1696009264147429,246550,1033,711506,0,0,250.752
71,1696009264151655,246551,1033,715510,0,0,236.630
72,1696009264155445,246552,1033,719517,0,0,263.852
73,1696009264159502,246553,1033,723525,0,0,246.488
74,1696009264163480,246554,1033,727529,0,0,251.383
75,1696009264167404,246555,1033,731536,0,0,254.842
76,1696009264171403,246556,1033,735543,0,0,250.063
77,1696009264175690,246557,1033,739547,0,0,233.263
78,1696009264179764,246558,1033,743554,0,0,245.459
79,1696009264183789,246559,1033,747559,0,0,248.447
80,1696009264187823,246560,1033,751566,0,0,247.893
81,1696009264191791,246561,1033,755573,0,0,252.016
82,1696009264195793,246562,1033,759577,0,0,249.875
83,1696009264199802,246563,1033,763584,0,0,249.439
84,1696009264203801,246564,1033,767591,0,0,250.063
85,1696009264207818,246565,1033,771596,0,0,248.942
86,1696009264211816,246566,1033,775603,0,0,250.125
87,1696009264215829,246567,1033,779610,0,0,249.190
88,1696009264219826,246568,1033,783614,0,0,250.188
89,1696009264223867,246569,1033,787621,0,0,247.463
90,1696009264227845,246570,1033,791628,0,0,251.383
91,1696009264231849,246571,1033,795633,0,0,249.750
92,1696009264235879,246572,1033,799640,0,0,248.139
93,1696009264239891,246573,1033,803647,0,0,249.252
94,1696009264243868,246574,1033,807651,0,0,251.446
95,1696009264247874,246575,1033,811658,0,0,249.626
96,1696009264251878,246576,1033,815665,0,0,249.750
97,1696009264255891,246577,1033,819670,0,0,249.190
98,1696009264259831,246578,1033,823677,0,0,253.807
99,1696009264263591,246579,1033,827684,0,0,265.957
100,1696009264267902,246580,1033,831688,0,0,231.965
101,1696009264271910,246581,1033,835695,0,0,249.501
102,1696009264275913,246582,1033,839702,0,0,249.813
103,1696009264279919,246583,1033,843707,0,0,249.626
104,1696009264283939,246584,1033,847714,0,0,248.756
105,1696009264287603,246585,1033,851721,0,0,272.926
106,1696009264291925,246586,1033,855725,0,0,231.374
107,1696009264295957,246587,1033,859732,0,0,248.016
108,1696009264299948,246588,1033,863737,0,0,250.564
109,1696009264303967,246589,1033,867744,0,0,248.818
110,1696009264307984,246590,1033,871751,0,0,248.942
111,1696009264311976,246591,1033,875755,0,0,250.501
112,1696009264315979,246592,1033,879762,0,0,249.813
113,1696009264319983,246593,1033,883769,0,0,249.750
114,1696009264323996,246594,1033,887774,0,0,249.190
115,1696009264328004,246595,1033,891781,0,0,249.501
116,1696009264332003,246596,1033,895788,0,0,250.063
117,1696009264336010,246597,1033,899792,0,0,249.563
118,1696009264340030,246598,1033,903799,0,0,248.756
119,1696009264344019,246599,1033,907806,0,0,250.689
120,1696009264348030,246600,1033,911811,0,0,249.314
121,1696009264352026,246601,1033,915818,0,0,250.250
122,1696009264356041,246602,1033,919825,0,0,249.066
123,1696009264359716,246603,1033,923829,0,0,272.109
124,1696009264364066,246604,1033,927836,0,0,229.885
125,1696009264368062,246605,1033,931843,0,0,250.250
126,1696009264372085,246606,1033,935848,0,0,248.571
127,1696009264376069,246607,1033,939855,0,0,251.004
128,1696009264380089,246608,1033,943862,0,0,248.756
129,1696009264384082,246609,1033,947866,0,0,250.438
130,1696009264388089,246610,1033,951873,0,0,249.563
131,1696009264392096,246611,1033,955880,0,0,249.563
132,1696009264396110,246612,1033,959885,0,0,249.128
133,1696009264400113,246613,1033,963892,0,0,249.813
134,1696009264404109,246614,1033,967899,0,0,250.250
135,1696009264408110,246615,1033,971903,0,0,249.938
136,1696009264412125,246616,1033,975910,0,0,249.066
137,1696009264416132,246617,1033,979917,0,0,249.563
138,1696009264420149,246618,1033,983922,0,0,248.942
139,1696009264424163,246619,1033,987929,0,0,249.128
140,1696009264428138,246620,1033,991933,0,0,251.572
141,1696009264432172,246621,1033,995940,0,0,247.893
142,1696009264436159,246622,1033,999947,0,0,250.815
143,1696009264440180,246623,1034,3952,0,0,248.694
144,1696009264444170,246624,1034,7959,0,0,250.627
145,1696009264448178,246625,1034,11966,0,0,249.501
146,1696009264452198,246626,1034,15970,0,0,248.756
147,1696009264456223,246627,1034,19977,0,0,248.447
148,1696009264460121,246628,1034,23984,0,0,256.542
149,1696009264464208,246629,1034,27989,0,0,244.678
150,1696009264468209,246630,1034,31996,0,0,249.938
151,1696009264472216,246631,1034,36003,0,0,249.563
152,1696009264476228,246632,1034,40007,0,0,249.252
153,1696009264480253,246633,1034,44014,0,0,248.447
154,1696009264484239,246634,1034,48021,0,0,250.878
155,1696009264487908,246635,1034,52026,0,0,272.554
156,1696009264492243,246636,1034,56033,0,0,230.681
157,1696009264496258,246637,1034,60040,0,0,249.066
158,1696009264500260,246638,1034,64044,0,0,249.875
159,1696009264504273,246639,1034,68051,0,0,249.190
160,1696009264508171,246640,1034,72058,0,0,256.542
161,1696009264512188,246641,1034,76063,0,0,248.942
162,1696009264515956,246642,1034,80070,0,0,265.393
163,1696009264519937,246643,1034,84077,0,0,251.193
164,1696009264523931,246644,1034,88081,0,0,250.376
165,1696009264527941,246645,1034,92088,0,0,249.377
166,1696009264531949,246646,1034,96095,0,0,249.501
167,1696009264535948,246647,1034,100100,0,0,250.063
168,1696009264539959,246648,1034,104107,0,0,249.314
