framenum,TS,NFRAME,SEC,USEC,GPI_LVL,BLK_LVL,FPS
0,1696008679351811,100574,446,675089,0,0,0.007
1,1696008679355799,100575,446,679094,0,0,250.752
2,1696008679359817,100576,446,683101,0,0,248.880
3,1696008679363783,100577,446,687108,0,0,252.143
4,1696008679367788,100578,446,691112,0,0,249.688
5,1696008679371794,100579,446,695119,0,0,249.626
6,1696008679375791,100580,446,699126,0,0,250.188
7,1696008679379819,100581,446,703131,0,0,248.262
8,1696008679383794,100582,446,707138,0,0,251.572
9,1696008679388081,100583,446,711142,0,0,233.263
10,1696008679392079,100584,446,715149,0,0,250.125
11,1696008679396110,100585,446,719156,0,0,248.077
12,1696008679400109,100586,446,723161,0,0,250.063
13,1696008679403856,100587,446,727168,0,0,266.880
14,1696008679407909,100588,446,731175,0,0,246.731
15,1696008679411856,100589,446,735179,0,0,253.357
16,1696008679415843,100590,446,739186,0,0,250.815
17,1696008679420130,100591,446,743193,0,0,233.263
18,1696008679424173,100592,446,747198,0,0,247.341
19,1696008679428170,100593,446,751205,0,0,250.188
20,1696008679432173,100594,446,755212,0,0,249.813
21,1696008679436197,100595,446,759216,0,0,248.509
22,1696008679440398,100596,446,763223,0,0,238.039
23,1696008679443891,100597,446,767228,0,0,286.287
24,1696008679447887,100598,446,771235,0,0,250.250
25,1696008679451898,100599,446,775242,0,0,249.314
26,1696008679455895,100600,446,779246,0,0,250.188
27,1696008679459902,100601,446,783253,0,0,249.563
28,1696008679463927,100602,446,787260,0,0,248.447
29,1696008679467931,100603,446,791265,0,0,249.750
30,1696008679471925,100604,446,795272,0,0,250.376
31,1696008679475930,100605,446,799279,0,0,249.688
32,1696008679479957,100606,446,803283,0,0,248.324
33,1696008679483938,100607,446,807290,0,0,251.193
34,1696008679488251,100608,446,811295,0,0,231.857
35,1696008679492231,100609,446,815302,0,0,251.256
36,1696008679496363,100610,446,819309,0,0,242.014
37,1696008679500336,100611,446,823313,0,0,251.699
38,1696008679504346,100612,446,827320,0,0,249.377
39,1696008679508010,100613,446,831327,0,0,272.926
40,1696008679512005,100614,446,835332,0,0,250.313
41,1696008679516023,100615,446,839339,0,0,248.880
42,1696008679520370,100616,446,843346,0,0,230.044
43,1696008679524278,100617,446,847350,0,0,255.885
44,1696008679528364,100618,446,851357,0,0,244.738
45,1696008679532375,100619,446,855364,0,0,249.314
46,1696008679536388,100620,446,859369,0,0,249.190
47,1696008679540400,100621,446,863376,0,0,249.252
48,1696008679544067,100622,446,867380,0,0,272.702
49,1696008679548070,100623,446,871387,0,0,249.813
50,1696008679552055,100624,446,875394,0,0,250.941
51,1696008679556056,100625,446,879399,0,0,249.938
52,1696008679560056,100626,446,883406,0,0,250.000
53,1696008679564080,100627,446,887413,0,0,248.509
54,1696008679568085,100628,446,891417,0,0,249.688
55,1696008679572086,100629,446,895424,0,0,249.938
56,1696008679576086,100630,446,899431,0,0,250.000
57,1696008679580100,100631,446,903436,0,0,249.128
58,1696008679584090,100632,446,907443,0,0,250.627
59,1696008679588417,100633,446,911450,0,0,231.107
60,1696008679592378,100634,446,915454,0,0,252.461
61,1696008679596528,100635,446,919461,0,0,240.964
62,1696008679600494,100636,446,923466,0,0,252.143
63,1696008679604504,100637,446,927473,0,0,249.377
64,1696008679608164,100638,446,931480,0,0,273.224
65,1696008679612147,100639,446,935484,0,0,251.067
66,1696008679616158,100640,446,939491,0,0,249.314
67,1696008679620527,100641,446,943498,0,0,228.885
68,1696008679624436,100642,446,947503,0,0,255.820
69,1696008679628538,100643,446,951510,0,0,243.784
70,1696008679632540,100644,446,955517,0,0,249.875
71,1696008679636548,100645,446,959521,0,0,249.501
72,1696008679640554,100646,446,963528,0,0,249.626
73,1696008679644213,100647,446,967532,0,0,273.299
74,1696008679648202,100648,446,971540,0,0,250.689
75,1696008679652201,100649,446,975547,0,0,250.063
76,1696008679656205,100650,446,979551,0,0,249.750
77,1696008679660214,100651,446,983558,0,0,249.439
78,1696008679664216,100652,446,987565,0,0,249.875
79,1696008679668232,100653,446,991569,0,0,249.004
80,1696008679672234,100654,446,995577,0,0,249.875
81,1696008679676241,100655,446,999584,0,0,249.563
82,1696008679680257,100656,447,3588,0,0,249.004
83,1696008679684244,100657,447,7595,0,0,250.815
84,1696008679688629,100658,447,11602,0,0,228.050
85,1696008679692528,100659,447,15606,0,0,256.476
86,1696008679696650,100660,447,19614,0,0,242.601
87,1696008679700640,100661,447,23618,0,0,250.627
88,1696008679704669,100662,447,27625,0,0,248.201
89,1696008679708343,100663,447,31632,0,0,272.183
