scorer,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000
bodyparts,scapula,scapula,scapula,shoulder,shoulder,shoulder,elbow,elbow,elbow,wrist,wrist,wrist
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1417.5635986328125,281.1068420410156,0.9956576228141785,1322.4395751953125,394.83062744140625,0.9994227886199951,1303.7298583984375,517.9539794921875,0.9983742833137512,1156.3885498046875,484.9511413574219,0.9999330043792725
1,1417.0321044921875,281.131103515625,0.9971338510513306,1322.1361083984375,394.7665710449219,0.9994186162948608,1302.8270263671875,517.3958129882812,0.9989433288574219,1154.9564208984375,483.0614929199219,0.9999176263809204
2,1416.1201171875,281.6135559082031,0.9975128173828125,1321.0657958984375,395.4764404296875,0.9994648694992065,1301.4923095703125,518.0380249023438,0.9993140697479248,1153.194580078125,480.6397705078125,0.9997031688690186
3,1417.001708984375,281.1585693359375,0.9969257712364197,1319.7374267578125,393.755126953125,0.9995086789131165,1299.1451416015625,517.3583374023438,0.9995814561843872,1151.3477783203125,479.5311584472656,0.9991716146469116
4,1417.71630859375,281.75115966796875,0.9969542026519775,1319.389404296875,393.9211120605469,0.999327540397644,1297.92578125,515.2058715820312,0.9993468523025513,1149.5294189453125,476.81170654296875,0.9987441301345825
5,1417.9630126953125,281.7742004394531,0.9973711967468262,1318.2001953125,393.8563232421875,0.9995548725128174,1295.46435546875,513.1355590820312,0.9992287755012512,1146.8673095703125,474.24365234375,0.9988824725151062
6,1417.7891845703125,281.8848571777344,0.997543215751648,1316.796142578125,393.89666748046875,0.9994211196899414,1293.7650146484375,512.8618774414062,0.9993265271186829,1142.85009765625,471.33978271484375,0.9997667670249939
7,1418.04638671875,281.7257080078125,0.9977070093154907,1315.76904296875,392.5719299316406,0.9991776943206787,1292.197021484375,511.9515380859375,0.9991632699966431,1141.1956787109375,467.281494140625,0.9999094009399414
