scorer,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000
bodyparts,scapula,scapula,scapula,shoulder,shoulder,shoulder,elbow,elbow,elbow,wrist,wrist,wrist
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1365.2286376953125,274.6654052734375,0.9996182918548584,1263.34619140625,362.1997985839844,0.998576283454895,1411.704833984375,528.9714965820312,0.999061107635498,1321.5382080078125,605.1759643554688,0.9984233379364014
1,1367.110595703125,273.7543029785156,0.9991692304611206,1263.4473876953125,359.7227783203125,0.9991014003753662,1411.45751953125,529.0677490234375,0.9991705417633057,1322.29443359375,605.4210815429688,0.9976429343223572
2,1365.72216796875,273.30810546875,0.9989403486251831,1261.9429931640625,362.74432373046875,0.9990329742431641,1411.4498291015625,529.3020629882812,0.9991827011108398,1322.2352294921875,605.4698486328125,0.997675895690918
3,1365.642578125,273.0458984375,0.9990342855453491,1261.19580078125,361.81304931640625,0.999178409576416,1411.3817138671875,530.3407592773438,0.9993163347244263,1322.2056884765625,605.1387939453125,0.9977886080741882
4,1364.6396484375,273.193359375,0.9993381500244141,1261.0377197265625,362.0761413574219,0.9991155862808228,1410.20654296875,529.5092163085938,0.9988611936569214,1322.6396484375,605.1212158203125,0.9979910254478455
5,1362.8203125,272.85711669921875,0.999152660369873,1260.866943359375,358.8310546875,0.9995120763778687,1409.6434326171875,529.6634521484375,0.9990824460983276,1322.95556640625,604.8274536132812,0.9978799223899841
6,1364.2203369140625,272.44488525390625,0.9992257356643677,1259.1434326171875,357.5169982910156,0.9995244741439819,1409.136474609375,527.3782958984375,0.9980040788650513,1323.34765625,604.6627197265625,0.9979018568992615
7,1362.4107666015625,271.6227111816406,0.9990524053573608,1257.07568359375,357.3323059082031,0.9993759393692017,1408.9600830078125,525.9564208984375,0.9980425238609314,1323.016357421875,604.8173828125,0.9981374740600586
