scorer,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000
bodyparts,scapula,scapula,scapula,shoulder,shoulder,shoulder,elbow,elbow,elbow,wrist,wrist,wrist
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,2050.581298828125,255.32774353027344,0.00010350346565246582,2047.2415771484375,427.08050537109375,0.0001977384090423584,2048.389404296875,705.0891723632812,3.3468008041381836e-05,6.133869647979736,0.7988874912261963,2.9981136322021484e-05
1,0.0012688636779785156,6.919778823852539,7.623434066772461e-05,2046.2745361328125,427.701904296875,5.5283308029174805e-05,2048.114501953125,704.9812622070312,6.10649585723877e-05,6.088709354400635,0.8956198692321777,2.9385089874267578e-05
2,0.13283801078796387,6.838296890258789,7.656216621398926e-05,2049.937744140625,435.34051513671875,0.00011369585990905762,2048.222412109375,704.8281860351562,5.882978439331055e-05,6.113633632659912,0.7784819602966309,2.6464462280273438e-05
3,0.039290428161621094,6.834140777587891,8.758902549743652e-05,0.3690822124481201,5.969595909118652,2.8580427169799805e-05,2048.251708984375,705.2052612304688,5.257129669189453e-05,6.411637306213379,1.0716731548309326,2.8580427169799805e-05
4,-0.023714065551757812,7.056976795196533,8.487701416015625e-05,2049.1826171875,434.1800537109375,8.025765419006348e-05,2047.7098388671875,705.097900390625,5.838274955749512e-05,6.282406806945801,0.9915158748626709,2.8789043426513672e-05
5,-0.09536361694335938,6.944787979125977,7.343292236328125e-05,2048.6435546875,433.4645080566406,3.49879264831543e-05,2047.83349609375,705.2936401367188,4.9173831939697266e-05,6.306330680847168,0.9055681228637695,2.530217170715332e-05
6,-0.030461788177490234,6.903161525726318,6.35683536529541e-05,2047.979736328125,433.3782653808594,3.376603126525879e-05,2048.20849609375,704.7410888671875,8.20159912109375e-05,6.282175064086914,0.9240069389343262,2.345442771911621e-05
7,0.08624458312988281,6.83551549911499,6.350874900817871e-05,0.5401434898376465,6.0353899002075195,2.2411346435546875e-05,2047.788330078125,704.852783203125,0.0001087188720703125,6.173311233520508,0.8659136295318604,2.390146255493164e-05
