scorer,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000
bodyparts,scapula,scapula,scapula,shoulder,shoulder,shoulder,elbow,elbow,elbow,wrist,wrist,wrist
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1055.480224609375,287.6158447265625,0.9967204928398132,980.1484985351562,425.21124267578125,0.9991689920425415,1016.9032592773438,576.0993041992188,0.9994180202484131,957.6063842773438,606.4764404296875,0.9995074272155762
1,1055.6151123046875,287.8055725097656,0.9964591860771179,980.1170043945312,424.7887878417969,0.9990384578704834,1017.18017578125,575.4992065429688,0.9995129108428955,957.5548706054688,606.66796875,0.9994916915893555
2,1054.5440673828125,288.8204650878906,0.9978616833686829,980.4398193359375,424.4195556640625,0.9988559484481812,1017.9368896484375,577.4468994140625,0.9996795654296875,957.866455078125,607.1734619140625,0.9995484352111816
3,1054.0047607421875,288.76171875,0.9976359605789185,980.271728515625,424.05548095703125,0.9988476037979126,1017.9649658203125,577.92333984375,0.9997025728225708,957.9422607421875,606.8667602539062,0.9995559453964233
4,1054.181396484375,288.92822265625,0.9985072612762451,980.221923828125,423.9729309082031,0.9986908435821533,1018.2598266601562,577.3548583984375,0.9996746182441711,958.0490112304688,607.089599609375,0.9996014833450317
5,1053.3238525390625,288.7287292480469,0.9987324476242065,981.056884765625,423.8011169433594,0.9985156655311584,1018.1429443359375,578.7940673828125,0.9997807145118713,957.7738037109375,607.2017822265625,0.9996132850646973
6,1053.410400390625,288.9752197265625,0.9990679621696472,980.8943481445312,424.31817626953125,0.9988988637924194,1017.9237060546875,578.1135864257812,0.9997032284736633,958.2921142578125,607.7200927734375,0.9996484518051147
7,1053.408447265625,288.0238342285156,0.9986103773117065,980.80126953125,425.17840576171875,0.9991276860237122,1017.9219970703125,576.7315673828125,0.9996799230575562,958.397216796875,607.6331787109375,0.9996792078018188
