scorer,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000
bodyparts,scapula,scapula,scapula,shoulder,shoulder,shoulder,elbow,elbow,elbow,wrist,wrist,wrist
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1419.1141357421875,54.499183654785156,0.9937969446182251,1273.23486328125,75.61007690429688,0.9985882043838501,1209.3809814453125,179.24278259277344,0.9989280700683594,1051.7171630859375,71.61943054199219,0.9994796514511108
1,1417.40185546875,53.65715026855469,0.9917348623275757,1272.8714599609375,75.31912994384766,0.9987574815750122,1209.5238037109375,180.034423828125,0.9992034435272217,1051.2745361328125,71.60787963867188,0.9995001554489136
2,1419.104736328125,54.634422302246094,0.993196964263916,1272.6937255859375,75.47018432617188,0.9988337755203247,1209.375244140625,180.1029510498047,0.9991264343261719,1051.31884765625,71.45848846435547,0.9995064735412598
3,1420.301025390625,55.44036865234375,0.990324854850769,1272.29443359375,75.60314178466797,0.9990541934967041,1209.4805908203125,180.244384765625,0.9992049932479858,1051.240234375,71.43585968017578,0.9994857311248779
4,1420.74609375,55.468170166015625,0.9858840703964233,1272.456298828125,76.16971588134766,0.9988956451416016,1209.28125,180.79052734375,0.9992361068725586,1051.2469482421875,71.63505554199219,0.9993947744369507
5,1417.45654296875,53.538978576660156,0.9875050187110901,1272.4669189453125,75.6581802368164,0.9989691972732544,1208.8399658203125,180.62843322753906,0.9990062713623047,1051.136474609375,71.43870544433594,0.9994560480117798
6,1417.2608642578125,52.72776412963867,0.9932834506034851,1272.569091796875,75.90865325927734,0.998831570148468,1209.5560302734375,180.47802734375,0.9991453886032104,1050.6612548828125,71.46912384033203,0.9994521141052246
7,1418.9849853515625,53.50505447387695,0.9851478338241577,1272.7078857421875,76.02230072021484,0.9988313317298889,1209.320068359375,180.4657745361328,0.9989240169525146,1050.75537109375,71.77444458007812,0.9993678331375122
