scorer,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000
bodyparts,scapula,scapula,scapula,shoulder,shoulder,shoulder,elbow,elbow,elbow,wrist,wrist,wrist
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1451.5267333984375,64.50470733642578,0.9981950521469116,1344.1986083984375,119.07313537597656,0.9974995255470276,1211.5660400390625,297.5108947753906,0.9826219081878662,1116.3323974609375,216.7218017578125,0.9993540048599243
1,1452.9805908203125,64.63665771484375,0.9973317384719849,1345.07470703125,117.06363677978516,0.9979496598243713,1211.76953125,296.9861145019531,0.9903207421302795,1116.3892822265625,216.6551513671875,0.9993398189544678
2,1453.8577880859375,64.11901092529297,0.9979246854782104,1345.604736328125,116.75601959228516,0.9982886910438538,1212.2667236328125,297.6605224609375,0.9897264838218689,1116.5484619140625,216.38525390625,0.9993383884429932
3,1455.2666015625,65.69331359863281,0.9936904907226562,1345.378173828125,116.99671936035156,0.9983618259429932,1212.6318359375,297.28369140625,0.9915633797645569,1116.654541015625,216.6634063720703,0.9993432760238647
4,1453.9180908203125,65.55889129638672,0.995024561882019,1345.5228271484375,116.92403411865234,0.9984495639801025,1213.0875244140625,297.3453063964844,0.9917590618133545,1116.807373046875,216.9722900390625,0.9993846416473389
5,1453.57373046875,65.11787414550781,0.9947180151939392,1345.223876953125,116.90132904052734,0.9980548024177551,1212.966552734375,296.76885986328125,0.9923714399337769,1116.9261474609375,216.9724578857422,0.999360978603363
6,1452.420654296875,63.326839447021484,0.997895359992981,1345.2841796875,117.30244445800781,0.9981154203414917,1213.1568603515625,297.873291015625,0.9919793605804443,1117.044677734375,217.02098083496094,0.9993976950645447
7,1452.74853515625,64.2368392944336,0.9978554248809814,1345.261474609375,117.66138458251953,0.9979339241981506,1213.526123046875,297.3707275390625,0.9919499158859253,1116.92724609375,217.2540740966797,0.9993958473205566
