scorer,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000,DLC_resnet50_LRN_reachJul8shuffle1_200000
bodyparts,scapula,scapula,scapula,shoulder,shoulder,shoulder,elbow,elbow,elbow,wrist,wrist,wrist
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1270.771240234375,264.1825866699219,0.9986985325813293,1193.2381591796875,325.9459228515625,0.9983866214752197,1252.80126953125,565.98193359375,0.9994509220123291,1111.24072265625,624.8549194335938,0.9985427260398865
1,1269.163330078125,262.19146728515625,0.9996070861816406,1193.4720458984375,327.043701171875,0.9984868168830872,1253.06396484375,565.68359375,0.999444842338562,1110.9273681640625,625.0631103515625,0.9986708164215088
2,1269.1126708984375,262.7296142578125,0.9993295669555664,1192.1640625,329.39154052734375,0.9967248439788818,1253.7786865234375,565.1340942382812,0.9994625449180603,1110.726806640625,625.1031494140625,0.9989824295043945
3,1268.5841064453125,262.2637939453125,0.9993712902069092,1192.136962890625,327.08758544921875,0.9983426332473755,1253.9580078125,565.56640625,0.9994993209838867,1111.0496826171875,625.1412353515625,0.9990150928497314
4,1270.2344970703125,260.7138671875,0.9995532035827637,1190.8759765625,326.5231628417969,0.9989118576049805,1253.278076171875,564.5938720703125,0.9995059967041016,1111.392578125,624.9122924804688,0.9990226030349731
5,1270.07421875,261.0632629394531,0.9996570348739624,1192.3662109375,324.8804626464844,0.998022198677063,1253.1114501953125,565.1085205078125,0.9995993971824646,1111.3360595703125,625.2144775390625,0.99903804063797
6,1269.1112060546875,260.1288146972656,0.9996358752250671,1192.06494140625,326.1814270019531,0.9985067844390869,1253.430908203125,565.8120727539062,0.9995640516281128,1111.5379638671875,625.2824096679688,0.9989506006240845
7,1268.3624267578125,260.0594482421875,0.9996745586395264,1190.620849609375,326.1493225097656,0.9992092847824097,1253.487060546875,563.6551513671875,0.9995006322860718,1111.877197265625,625.1979370117188,0.9987698793411255
