scorer,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000
bodyparts,shoulder,shoulder,shoulder,elbow,elbow,elbow,wrist,wrist,wrist
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1950.901611328125,334.9143371582031,0.036357611417770386,1949.72607421875,333.2385559082031,0.03603491187095642,1925.766845703125,181.94813537597656,0.3055059313774109
1,2044.3682861328125,2.0466833114624023,0.027568906545639038,1954.50244140625,331.5262756347656,0.040585219860076904,1920.2288818359375,180.03707885742188,0.09439590573310852
2,1809.8421630859375,478.38226318359375,0.02590954303741455,1950.6373291015625,331.47283935546875,0.022210001945495605,1924.738525390625,181.36062622070312,0.6710388660430908
3,1809.2137451171875,477.9674987792969,0.03372970223426819,1950.50830078125,331.0909729003906,0.018862515687942505,1924.4923095703125,181.5375518798828,0.5973057746887207
4,2044.7176513671875,2.0371408462524414,0.022327572107315063,1917.63525390625,171.5679931640625,0.017606109380722046,1924.4190673828125,181.6261444091797,0.40958207845687866
5,1951.67041015625,322.1815185546875,0.06658384203910828,1950.3905029296875,330.6253662109375,0.04436987638473511,1924.5723876953125,182.14283752441406,0.34684592485427856
6,1809.75048828125,478.997314453125,0.06922963261604309,1955.406005859375,319.4927978515625,0.03392872214317322,1924.5546875,181.8145751953125,0.3977202773094177
7,1809.8004150390625,479.3592529296875,0.05291634798049927,1918.65185546875,171.66763305664062,0.016429871320724487,1925.5361328125,181.7711181640625,0.4771967828273773
8,1809.15576171875,478.4267578125,0.0684823989868164,1918.50390625,171.4973907470703,0.016701310873031616,1924.4920654296875,181.68885803222656,0.4440854787826538
9,1808.992919921875,478.0369567871094,0.05213630199432373,1700.655029296875,445.2095947265625,0.023270219564437866,1924.750732421875,182.2545166015625,0.47334346175193787
10,1808.8360595703125,477.5552062988281,0.05983099341392517,1918.49951171875,171.61160278320312,0.016287237405776978,1924.537841796875,181.90115356445312,0.4821028411388397
11,1809.7430419921875,479.6746826171875,0.04016795754432678,1917.8890380859375,171.811767578125,0.014236271381378174,1924.64453125,181.72589111328125,0.6003693342208862
12,1809.10009765625,479.09429931640625,0.05036577582359314,1953.283203125,330.91436767578125,0.02124127745628357,1924.7601318359375,181.8831787109375,0.5174726247787476
13,1809.638427734375,479.3606262207031,0.02782386541366577,1917.1971435546875,171.64051818847656,0.018124818801879883,1925.023193359375,181.66976928710938,0.5927635431289673
14,1809.9813232421875,479.3960876464844,0.06480967998504639,1948.6739501953125,321.7042236328125,0.020022928714752197,1924.7994384765625,181.93267822265625,0.5681182742118835
15,1949.29150390625,324.4997863769531,0.07339289784431458,1941.734619140625,332.1308898925781,0.018060743808746338,1924.4766845703125,181.5662078857422,0.5275108814239502
16,1950.2471923828125,322.1009826660156,0.09327101707458496,1956.7628173828125,317.75958251953125,0.03711548447608948,1924.09375,180.72335815429688,0.5945653319358826
17,1941.44873046875,321.70977783203125,0.11981728672981262,1947.9884033203125,330.52325439453125,0.022763490676879883,1924.140625,181.77462768554688,0.20250698924064636
18,2043.8096923828125,2.0075204372406006,0.02537435293197632,1908.484619140625,153.26869201660156,0.016321569681167603,1925.45458984375,182.38223266601562,0.11378777027130127
19,1161.4339599609375,32.44479751586914,0.02998286485671997,1907.71435546875,153.7445526123047,0.013914883136749268,1926.6842041015625,180.50711059570312,0.09428489208221436
20,1161.998046875,33.61350631713867,0.058632612228393555,1952.1861572265625,291.013427734375,0.04070323705673218,1970.8720703125,338.65533447265625,0.6986284852027893
21,1162.056640625,32.532527923583984,0.025689750909805298,1950.3446044921875,298.5280456542969,0.07784983515739441,1958.9105224609375,308.1783447265625,0.21175616979599
22,1953.490234375,240.49234008789062,0.04053410887718201,1954.98193359375,275.2349548339844,0.061491549015045166,1961.7158203125,314.1903991699219,0.5729337334632874
23,1812.6685791015625,475.98291015625,0.04232841730117798,1960.7305908203125,276.1095275878906,0.04933503270149231,1958.00634765625,307.2554626464844,0.5564011335372925
24,1161.9896240234375,32.427738189697266,0.03900715708732605,1952.4984130859375,268.5163269042969,0.038703352212905884,1959.0517578125,308.5851135253906,0.5554498434066772
25,1811.734130859375,443.7824401855469,0.6396076679229736,1951.54296875,260.79083251953125,0.038651883602142334,1957.8634033203125,297.1147155761719,0.3838759958744049
26,1813.2847900390625,451.14739990234375,0.3160628080368042,1874.67529296875,332.9755554199219,0.10308569669723511,1958.3394775390625,282.2136535644531,0.4513937830924988
27,1814.7723388671875,452.4472351074219,0.2725412845611572,1876.8160400390625,322.47650146484375,0.09283941984176636,1956.6875,270.1069641113281,0.46483850479125977
28,1936.9202880859375,274.63433837890625,0.07462215423583984,1877.3828125,321.7783203125,0.20652177929878235,1955.3399658203125,268.9291687011719,0.4317582845687866
29,1934.3095703125,264.69940185546875,0.14215990900993347,1940.542724609375,219.0201873779297,0.23526588082313538,1956.5513916015625,260.94525146484375,0.48975250124931335
30,1933.0419921875,261.7533264160156,0.4209068715572357,1875.66064453125,312.5688171386719,0.2978276312351227,1954.3212890625,252.89617919921875,0.2905430197715759
31,1932.5223388671875,250.5308837890625,0.5445420145988464,1876.1451416015625,311.82769775390625,0.1767587959766388,1955.3663330078125,246.3981475830078,0.13509616255760193
32,1824.3160400390625,439.1453552246094,0.2519075572490692,1881.5557861328125,305.432373046875,0.05371779203414917,1954.864013671875,242.6494903564453,0.08479112386703491
33,1825.0196533203125,444.99981689453125,0.27753496170043945,1701.667724609375,444.97900390625,0.022596895694732666,1954.3316650390625,227.90980529785156,0.03291290998458862
34,1827.82275390625,450.8285217285156,0.45669615268707275,1890.255615234375,295.29296875,0.06025531888008118,1953.5330810546875,226.3749237060547,0.03897771239280701
35,1826.486328125,443.4459533691406,0.21479633450508118,1883.0872802734375,282.65185546875,0.017984867095947266,1742.0648193359375,489.18719482421875,0.07900688052177429
