framenum,TS,NFRAME,SEC,USEC,GPI_LVL,BLK_LVL,FPS
0,1708634697344464,323014,5731,499334,0,0,0.009
1,1708634697348550,323015,5731,503341,0,0,244.738
2,1708634697352187,323016,5731,507345,0,0,274.952
3,1708634697356582,323017,5731,511352,0,0,227.531
4,1708634697360463,323018,5731,515360,0,0,257.666
5,1708634697364496,323019,5731,519364,0,0,247.954
6,1708634697368230,323020,5731,523371,0,0,267.809
7,1708634697372572,323021,5731,527375,0,0,230.309
8,1708634697376478,323022,5731,531382,0,0,256.016
9,1708634697380581,323023,5731,535389,0,0,243.724
10,1708634697384497,323024,5731,539394,0,0,255.363
11,1708634697388613,323025,5731,543401,0,0,242.954
12,1708634697392505,323026,5731,547408,0,0,256.937
13,1708634697396610,323027,5731,551412,0,0,243.605
14,1708634697400506,323028,5731,555419,0,0,256.674
15,1708634697404645,323029,5731,559426,0,0,241.604
16,1708634697408533,323030,5731,563431,0,0,257.202
17,1708634697412641,323031,5731,567438,0,0,243.427
18,1708634697416538,323032,5731,571442,0,0,256.608
19,1708634697420649,323033,5731,575449,0,0,243.250
20,1708634697424554,323034,5731,579456,0,0,256.082
21,1708634697428664,323035,5731,583461,0,0,243.309
22,1708634697432576,323036,5731,587468,0,0,255.624
23,1708634697436676,323037,5731,591475,0,0,243.902
24,1708634697440602,323038,5731,595479,0,0,254.712
25,1708634697444687,323039,5731,599486,0,0,244.798
26,1708634697448592,323040,5731,603491,0,0,256.082
27,1708634697452327,323041,5731,607498,0,0,267.738
28,1708634697456347,323042,5731,611505,0,0,248.756
29,1708634697460707,323043,5731,615509,0,0,229.358
30,1708634697464637,323044,5731,619516,0,0,254.453
31,1708634697468742,323045,5731,623523,0,0,243.605
32,1708634697472617,323046,5731,627528,0,0,258.065
33,1708634697476626,323047,5731,631535,0,0,249.439
34,1708634697480627,323048,5731,635542,0,0,249.938
35,1708634697484746,323049,5731,639546,0,0,242.777
36,1708634697488680,323050,5731,643553,0,0,254.194
37,1708634697492762,323051,5731,647558,0,0,244.978
38,1708634697496672,323052,5731,651565,0,0,255.754
39,1708634697500786,323053,5731,655572,0,0,243.072
40,1708634697504695,323054,5731,659576,0,0,255.820
41,1708634697508793,323055,5731,663583,0,0,244.021
42,1708634697512679,323056,5731,667590,0,0,257.334
43,1708634697516817,323057,5731,671595,0,0,241.663
44,1708634697520694,323058,5731,675602,0,0,257.931
45,1708634697524808,323059,5731,679606,0,0,243.072
46,1708634697529048,323060,5731,683613,0,0,235.849
47,1708634697532728,323061,5731,687620,0,0,271.739
48,1708634697536475,323062,5731,691625,0,0,266.880
49,1708634697540850,323063,5731,695632,0,0,228.571
50,1708634697544513,323064,5731,699639,0,0,273.000
51,1708634697548840,323065,5731,703643,0,0,231.107
52,1708634697552472,323066,5731,707650,0,0,275.330
53,1708634697556855,323067,5731,711657,0,0,228.154
54,1708634697560751,323068,5731,715662,0,0,256.674
55,1708634697564784,323069,5731,719669,0,0,247.954
56,1708634697568770,323070,5731,723673,0,0,250.878
57,1708634697572777,323071,5731,727680,0,0,249.563
58,1708634697576542,323072,5731,731687,0,0,265.604
59,1708634697580785,323073,5731,735692,0,0,235.682
60,1708634697584902,323074,5731,739699,0,0,242.895
61,1708634697588910,323075,5731,743706,0,0,249.501
62,1708634697592794,323076,5731,747710,0,0,257.467
63,1708634697596907,323077,5731,751717,0,0,243.132
64,1708634697600577,323078,5731,755721,0,0,272.480
65,1708634697604588,323079,5731,759729,0,0,249.314
66,1708634697608582,323080,5731,763736,0,0,250.376
67,1708634697612573,323081,5731,767740,0,0,250.564
68,1708634697616584,323082,5731,771747,0,0,249.314
69,1708634697620593,323083,5731,775754,0,0,249.439
70,1708634697624603,323084,5731,779758,0,0,249.377
71,1708634697628614,323085,5731,783766,0,0,249.314
72,1708634697632617,323086,5731,787773,0,0,249.813
73,1708634697636627,323087,5731,791777,0,0,249.377
74,1708634697640621,323088,5731,795784,0,0,250.376
75,1708634697645002,323089,5731,799788,0,0,228.258
76,1708634697648892,323090,5731,803795,0,0,257.069
77,1708634697652633,323091,5731,807803,0,0,267.308
78,1708634697656640,323092,5731,811807,0,0,249.563
79,1708634697660901,323093,5731,815814,0,0,234.687
80,1708634697664673,323094,5731,819821,0,0,265.111
81,1708634697668659,323095,5731,823825,0,0,250.878
82,1708634697672930,323096,5731,827832,0,0,234.137
83,1708634697676688,323097,5731,831837,0,0,266.099
84,1708634697680936,323098,5731,835844,0,0,235.405
85,1708634697684924,323099,5731,839851,0,0,250.752
86,1708634697688699,323100,5731,843855,0,0,264.901
87,1708634697692940,323101,5731,847862,0,0,235.793
88,1708634697696726,323102,5731,851869,0,0,264.131
89,1708634697700724,323103,5731,855874,0,0,250.125
90,1708634697704729,323104,5731,859881,0,0,249.688
91,1708634697708732,323105,5731,863888,0,0,249.813
92,1708634697712726,323106,5731,867892,0,0,250.376
93,1708634697716711,323107,5731,871899,0,0,250.941
94,1708634697720739,323108,5731,875904,0,0,248.262
95,1708634697724753,323109,5731,879911,0,0,249.128
96,1708634697728761,323110,5731,883918,0,0,249.501
97,1708634697732753,323111,5731,887922,0,0,250.501
98,1708634697736739,323112,5731,891929,0,0,250.878
99,1708634697740780,323113,5731,895936,0,0,247.463
100,1708634697744761,323114,5731,899941,0,0,251.193
101,1708634697748789,323115,5731,903948,0,0,248.262
102,1708634697752764,323116,5731,907952,0,0,251.572
103,1708634697756784,323117,5731,911959,0,0,248.756
104,1708634697760790,323118,5731,915966,0,0,249.626
105,1708634697764801,323119,5731,919971,0,0,249.314
106,1708634697768811,323120,5731,923978,0,0,249.377
107,1708634697773067,323121,5731,927985,0,0,234.962
108,1708634697776844,323122,5731,931989,0,0,264.760
109,1708634697781093,323123,5731,935996,0,0,235.349
110,1708634697784844,323124,5731,940003,0,0,266.596
111,1708634697789103,323125,5731,944008,0,0,234.797
112,1708634697792881,323126,5731,948015,0,0,264.690
113,1708634697796860,323127,5731,952019,0,0,251.319
114,1708634697800833,323128,5731,956026,0,0,251.699
115,1708634697804898,323129,5731,960033,0,0,246.002
116,1708634697808871,323130,5731,964038,0,0,251.699
117,1708634697812875,323131,5731,968045,0,0,249.750
118,1708634697816915,323132,5731,972052,0,0,247.525
119,1708634697820893,323133,5731,976056,0,0,251.383
120,1708634697825151,323134,5731,980063,0,0,234.852
121,1708634697828903,323135,5731,984068,0,0,266.525
122,1708634697832925,323136,5731,988075,0,0,248.633
123,1708634697836897,323137,5731,992082,0,0,251.762
124,1708634697841188,323138,5731,996086,0,0,233.046
125,1708634697845207,323139,5732,93,0,0,248.818
126,1708634697849197,323140,5732,4100,0,0,250.627
127,1708634697853214,323141,5732,8105,0,0,248.942
128,1708634697857216,323142,5732,12112,0,0,249.875
129,1708634697860964,323143,5732,16119,0,0,266.809
130,1708634697864937,323144,5732,20123,0,0,251.699
131,1708634697868935,323145,5732,24130,0,0,250.125
132,1708634697873238,323146,5732,28135,0,0,232.396
133,1708634697876972,323147,5732,32142,0,0,267.809
134,1708634697881238,323148,5732,36149,0,0,234.412
135,1708634697885252,323149,5732,40153,0,0,249.128
136,1708634697889267,323150,5732,44160,0,0,249.066
137,1708634697893251,323151,5732,48167,0,0,251.004
138,1708634697897259,323152,5732,52172,0,0,249.501
139,1708634697901265,323153,5732,56179,0,0,249.626
140,1708634697905023,323154,5732,60183,0,0,266.099
141,1708634697909012,323155,5732,64190,0,0,250.689
142,1708634697913006,323156,5732,68197,0,0,250.376
143,1708634697916988,323157,5732,72201,0,0,251.130
144,1708634697920986,323158,5732,76209,0,0,250.125
145,1708634697924999,323159,5732,80216,0,0,249.190
146,1708634697929306,323160,5732,84220,0,0,232.180
147,1708634697933310,323161,5732,88227,0,0,249.750
148,1708634697937311,323162,5732,92234,0,0,249.938
149,1708634697941310,323163,5732,96238,0,0,250.063
150,1708634697945318,323164,5732,100246,0,0,249.501
151,1708634697949332,323165,5732,104250,0,0,249.128
152,1708634697953333,323166,5732,108257,0,0,249.938
153,1708634697957334,323167,5732,112264,0,0,249.938
154,1708634697961354,323168,5732,116268,0,0,248.756
155,1708634697965086,323169,5732,120275,0,0,267.953
156,1708634697969074,323170,5732,124283,0,0,250.752
157,1708634697973364,323171,5732,128287,0,0,233.100
158,1708634697977367,323172,5732,132294,0,0,249.813
159,1708634697981369,323173,5732,136298,0,0,249.875
160,1708634697985381,323174,5732,140305,0,0,249.252
161,1708634697989388,323175,5732,144312,0,0,249.563
162,1708634697993396,323176,5732,148317,0,0,249.501
163,1708634697997397,323177,5732,152324,0,0,249.938
164,1708634698001419,323178,5732,156331,0,0,248.633
165,1708634698005445,323179,5732,160335,0,0,248.385
166,1708634698009415,323180,5732,164342,0,0,251.889
167,1708634698013412,323181,5732,168347,0,0,250.188
168,1708634698017193,323182,5732,172354,0,0,264.480
169,1708634698021149,323183,5732,176361,0,0,252.781
170,1708634698025154,323184,5732,180365,0,0,249.688
171,1708634698029575,323185,5732,184372,0,0,226.193
172,1708634698033450,323186,5732,188379,0,0,258.065
173,1708634698037243,323187,5732,192384,0,0,263.644
174,1708634698041477,323188,5732,196391,0,0,236.183
175,1708634698045484,323189,5732,200398,0,0,249.563
176,1708634698049254,323190,5732,204402,0,0,265.252
177,1708634698053292,323191,5732,208409,0,0,247.647
178,1708634698057529,323192,5732,212414,0,0,236.016
179,1708634698061308,323193,5732,216421,0,0,264.620
180,1708634698065527,323194,5732,220428,0,0,237.023
181,1708634698069320,323195,5732,224432,0,0,263.644
182,1708634698073544,323196,5732,228439,0,0,236.742
