scorer,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000
bodyparts,shoulder,shoulder,shoulder,elbow,elbow,elbow,wrist,wrist,wrist
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1108.5098876953125,98.58805084228516,0.7573474645614624,634.7538452148438,587.871826171875,0.17401805520057678,1148.1214599609375,214.03280639648438,0.5452136993408203
1,1109.50537109375,98.30807495117188,0.8376848101615906,634.7655029296875,587.7971801757812,0.1797630786895752,1147.77294921875,214.7317657470703,0.41455817222595215
2,1109.0338134765625,98.41507720947266,0.7254140377044678,1244.1541748046875,328.185791015625,0.18909499049186707,1151.1973876953125,218.65545654296875,0.49803534150123596
3,1109.7698974609375,97.67442321777344,0.5977612137794495,1251.66650390625,321.9925842285156,0.233069509267807,1148.3082275390625,213.16722106933594,0.4540591537952423
4,1110.0706787109375,91.7005386352539,0.4796885550022125,1252.1588134765625,321.4529113769531,0.11690476536750793,1151.6800537109375,218.3777313232422,0.4205675423145294
5,1110.6790771484375,87.67974090576172,0.22385725378990173,634.7775268554688,588.0072021484375,0.13866814970970154,1149.2757568359375,213.0484619140625,0.3823031783103943
6,1121.1607666015625,101.99102783203125,0.07018908858299255,634.659423828125,588.1517333984375,0.15125373005867004,1150.5091552734375,213.36996459960938,0.5647721290588379
7,1771.1126708984375,586.7661743164062,0.061241090297698975,634.8907470703125,588.071533203125,0.11899089813232422,1151.05615234375,214.22653198242188,0.5856389999389648
8,1770.807861328125,586.484375,0.06748580932617188,634.8986206054688,588.1060791015625,0.11769324541091919,1150.6407470703125,214.51092529296875,0.6211454272270203
9,1770.7789306640625,586.6600952148438,0.06521698832511902,635.1234130859375,588.0220947265625,0.09278491139411926,1151.28076171875,214.07687377929688,0.6349996328353882
10,1429.9659423828125,272.4527282714844,0.10712966322898865,634.8805541992188,587.97314453125,0.15292969346046448,1150.1968994140625,214.2224578857422,0.5147718191146851
11,1429.453857421875,272.4889831542969,0.09493771195411682,634.966552734375,587.9598388671875,0.1307969093322754,1152.8511962890625,215.97573852539062,0.4076308310031891
12,1771.2030029296875,586.6287231445312,0.05105271935462952,634.8994750976562,588.0418701171875,0.08968022465705872,1150.8201904296875,214.7153778076172,0.4572666883468628
13,1430.0665283203125,272.34686279296875,0.07766059041023254,634.824951171875,588.0584106445312,0.11739158630371094,1153.9815673828125,216.24185180664062,0.4544306695461273
14,1429.192626953125,272.3284606933594,0.09826204180717468,634.8712768554688,587.9573974609375,0.11580020189285278,1153.19482421875,217.19720458984375,0.4012129604816437
15,1007.3134155273438,114.09119415283203,0.07100105285644531,634.8323974609375,587.9874267578125,0.11957913637161255,1152.6715087890625,218.21493530273438,0.22624769806861877
16,1139.3287353515625,92.5197525024414,0.14123359322547913,634.7075805664062,588.205078125,0.14820963144302368,1151.6495361328125,218.28875732421875,0.41158273816108704
17,1139.142822265625,90.86443328857422,0.15653350949287415,634.6740112304688,588.2991333007812,0.14238396286964417,1151.9747314453125,218.6230926513672,0.5957589745521545
18,1430.4071044921875,272.0609436035156,0.0782235860824585,634.8909912109375,588.3344116210938,0.1725359857082367,1151.4921875,218.11929321289062,0.6099694967269897
19,1013.8445434570312,117.57594299316406,0.12433752417564392,634.7897338867188,588.2107543945312,0.08154353499412537,1150.9932861328125,218.21292114257812,0.47435134649276733
20,1012.9091796875,117.0240478515625,0.11037063598632812,634.9382934570312,588.1355590820312,0.08927127718925476,1150.7509765625,218.66281127929688,0.3594003915786743
21,1014.8408203125,118.12879180908203,0.21597671508789062,1228.85595703125,327.0458068847656,0.1268221139907837,1150.9422607421875,218.36219787597656,0.7201203107833862
22,1431.117919921875,272.278564453125,0.08315333724021912,634.84814453125,588.2243041992188,0.12352550029754639,1150.81787109375,219.0059356689453,0.539654552936554
23,1432.7264404296875,272.2211608886719,0.051564812660217285,1245.1778564453125,322.8028869628906,0.286294162273407,1151.6527099609375,219.20115661621094,0.6615281105041504
24,1771.21728515625,586.4892578125,0.07237589359283447,1245.1290283203125,322.8204345703125,0.1890554428100586,1152.2576904296875,217.6923828125,0.7976315021514893
25,1771.0009765625,586.3311767578125,0.06146681308746338,634.6402587890625,588.2150268554688,0.15402597188949585,1152.017822265625,218.92013549804688,0.765393853187561
26,1213.88232421875,278.84698486328125,0.16164445877075195,634.8685913085938,588.1578369140625,0.1929437816143036,1152.4969482421875,219.61534118652344,0.7454350590705872
27,1212.7528076171875,278.4007568359375,0.2693559527397156,1250.3233642578125,321.72576904296875,0.18097048997879028,1152.721435546875,219.3613739013672,0.7349094152450562
28,1213.852783203125,279.31683349609375,0.29289016127586365,634.8014526367188,588.125732421875,0.19334563612937927,1152.8070068359375,219.56546020507812,0.7147759795188904
29,1214.715576171875,279.14691162109375,0.32665738463401794,634.7733764648438,587.9793090820312,0.21670788526535034,1153.227783203125,219.6795654296875,0.6678307056427002
30,1214.180908203125,279.6269836425781,0.2684555649757385,634.734375,588.012451171875,0.22516760230064392,1153.7115478515625,219.26356506347656,0.7626768946647644
31,1213.781494140625,278.5426025390625,0.3155829906463623,634.6422119140625,588.2106323242188,0.19058650732040405,1153.1279296875,219.4236602783203,0.6943022608757019
32,1214.0543212890625,278.5679931640625,0.3622180223464966,634.5962524414062,588.176513671875,0.17216184735298157,1152.3638916015625,221.04457092285156,0.5694013237953186
33,1214.010009765625,278.40472412109375,0.29811805486679077,1246.3583984375,324.5367736816406,0.2861003577709198,1153.1339111328125,221.07638549804688,0.6005383729934692
34,1214.7764892578125,277.7233581542969,0.43997418880462646,1243.5799560546875,327.46319580078125,0.34431707859039307,1153.2100830078125,221.15969848632812,0.6315684914588928
35,1214.261962890625,277.17559814453125,0.327653169631958,1242.6187744140625,323.42425537109375,0.3500422239303589,1152.1998291015625,221.3782501220703,0.501856803894043
