framenum,TS,NFRAME,SEC,USEC,GPI_LVL,BLK_LVL,FPS
0,1699636983322741,202308,1176,47772,0,0,0.014
1,1699636983326823,202309,1176,51777,0,0,244.978
2,1699636983330826,202310,1176,55784,0,0,249.813
3,1699636983334825,202311,1176,59791,0,0,250.063
4,1699636983338847,202312,1176,63795,0,0,248.633
5,1699636983342834,202313,1176,67802,0,0,250.815
6,1699636983346843,202314,1176,71809,0,0,249.439
7,1699636983350830,202315,1176,75814,0,0,250.815
8,1699636983354837,202316,1176,79821,0,0,249.563
9,1699636983358848,202317,1176,83825,0,0,249.314
10,1699636983362863,202318,1176,87832,0,0,249.066
11,1699636983366853,202319,1176,91839,0,0,250.627
12,1699636983370864,202320,1176,95844,0,0,249.314
13,1699636983374882,202321,1176,99851,0,0,248.880
14,1699636983378890,202322,1176,103858,0,0,249.501
15,1699636983382890,202323,1176,107862,0,0,250.000
16,1699636983386903,202324,1176,111869,0,0,249.190
17,1699636983390919,202325,1176,115876,0,0,249.004
18,1699636983394920,202326,1176,119881,0,0,249.938
19,1699636983398908,202327,1176,123888,0,0,250.752
20,1699636983402928,202328,1176,127892,0,0,248.756
21,1699636983406928,202329,1176,131899,0,0,250.000
22,1699636983410939,202330,1176,135906,0,0,249.314
23,1699636983414942,202331,1176,139911,0,0,249.813
24,1699636983418966,202332,1176,143918,0,0,248.509
25,1699636983422953,202333,1176,147925,0,0,250.815
26,1699636983426945,202334,1176,151929,0,0,250.501
27,1699636983430967,202335,1176,155936,0,0,248.633
28,1699636983434970,202336,1176,159941,0,0,249.813
29,1699636983438977,202337,1176,163948,0,0,249.563
30,1699636983442983,202338,1176,167955,0,0,249.626
31,1699636983446977,202339,1176,171959,0,0,250.376
32,1699636983450978,202340,1176,175966,0,0,249.938
33,1699636983455001,202341,1176,179973,0,0,248.571
34,1699636983459016,202342,1176,183978,0,0,249.066
35,1699636983463008,202343,1176,187985,0,0,250.501
36,1699636983467028,202344,1176,191992,0,0,248.756
37,1699636983471032,202345,1176,195996,0,0,249.750
