scorer,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000
bodyparts,shoulder,shoulder,shoulder,elbow,elbow,elbow,wrist,wrist,wrist
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,2045.3721923828125,1.7941548824310303,0.009576648473739624,2045.2880859375,1.5848517417907715,0.001386791467666626,531.1781616210938,694.4993896484375,0.007819682359695435
1,2045.6785888671875,2.0325496196746826,0.013989567756652832,2045.304443359375,1.5480053424835205,0.0019848644733428955,531.01953125,694.0878295898438,0.006637245416641235
2,2045.5418701171875,2.0438711643218994,0.01357501745223999,2045.2794189453125,1.6135642528533936,0.0020238161087036133,531.1517333984375,694.2442016601562,0.007069915533065796
3,2045.368408203125,2.135485887527466,0.01448899507522583,2045.2313232421875,1.5970261096954346,0.0020295381546020508,531.1529541015625,694.2066650390625,0.007244706153869629
4,2045.55322265625,2.104285478591919,0.013357400894165039,2045.2181396484375,1.4572536945343018,0.0017237365245819092,531.4229736328125,694.158935546875,0.005515247583389282
5,2044.94775390625,1.9097740650177002,0.016172021627426147,2044.9078369140625,1.32818603515625,0.002409309148788452,531.4095458984375,694.2552490234375,0.0063298046588897705
6,2044.8912353515625,1.8762052059173584,0.01683199405670166,2044.9559326171875,1.3093409538269043,0.002600640058517456,2046.5286865234375,2.315009832382202,0.006504178047180176
7,2044.821533203125,1.7952148914337158,0.016396522521972656,2044.8616943359375,1.4398183822631836,0.0027572214603424072,531.023681640625,694.0762329101562,0.007146775722503662
8,2044.827392578125,1.9384474754333496,0.017617404460906982,2044.81787109375,1.3350777626037598,0.002564370632171631,2046.53662109375,2.4583797454833984,0.006517618894577026
9,2044.7694091796875,1.8068115711212158,0.01663491129875183,2044.7081298828125,1.3131115436553955,0.002502262592315674,530.9853515625,694.2476806640625,0.008293390274047852
10,2045.0323486328125,1.9617118835449219,0.016528785228729248,2045.01953125,1.3480947017669678,0.0026343166828155518,531.1064453125,694.4755859375,0.018668383359909058
11,2044.873779296875,1.812269687652588,0.016193032264709473,2044.80908203125,1.3412971496582031,0.0025628507137298584,531.4202270507812,694.5755615234375,0.007572680711746216
12,2044.6412353515625,1.8208293914794922,0.016128569841384888,2044.7044677734375,1.3642611503601074,0.002570599317550659,531.41162109375,694.3580932617188,0.0077484846115112305
13,2044.9063720703125,1.9383995532989502,0.01685681939125061,2044.867919921875,1.389272689819336,0.002595871686935425,531.047607421875,694.3832397460938,0.012220233678817749
14,2045.074951171875,1.9333534240722656,0.016591936349868774,2044.928955078125,1.400949239730835,0.0025779902935028076,531.0647583007812,694.641357421875,0.014366358518600464
15,2044.8148193359375,1.921349048614502,0.01538965106010437,2045.0660400390625,1.303417444229126,0.002366960048675537,530.9847412109375,694.613037109375,0.01442667841911316
16,2045.0675048828125,1.8555006980895996,0.015661001205444336,2044.884521484375,1.3875200748443604,0.0024449527263641357,531.4614868164062,694.7604370117188,0.020549476146697998
17,2044.824951171875,1.6901171207427979,0.015874236822128296,2044.625244140625,1.5737245082855225,0.002547651529312134,531.4578247070312,694.5855712890625,0.016110152006149292
18,2045.04931640625,1.6632156372070312,0.013332009315490723,2044.965576171875,1.6464262008666992,0.0022975504398345947,531.4837646484375,694.7317504882812,0.01316562294960022
19,2045.1329345703125,1.9878089427947998,0.014968395233154297,2045.2950439453125,1.39070725440979,0.002364218235015869,531.3408203125,694.8260498046875,0.02261921763420105
20,2045.4366455078125,1.833353042602539,0.012659549713134766,2045.1180419921875,1.4681880474090576,0.002153724431991577,531.4922485351562,694.6566772460938,0.01638588309288025
21,2044.9468994140625,1.8899929523468018,0.015911489725112915,2044.89306640625,1.3687071800231934,0.0023023784160614014,531.345947265625,694.6368408203125,0.019763916730880737
22,2045.346923828125,1.962979793548584,0.01296299695968628,2045.2215576171875,1.4286386966705322,0.001762300729751587,531.3781127929688,694.7366943359375,0.02004110813140869
23,2045.2252197265625,2.0176665782928467,0.015369176864624023,2045.102294921875,1.3961982727050781,0.002019166946411133,531.401123046875,694.6646118164062,0.016459733247756958
24,2045.184326171875,2.060045003890991,0.018835723400115967,2044.972412109375,1.5173273086547852,0.0024843811988830566,531.5235595703125,694.7174072265625,0.01565098762512207
25,2045.76806640625,1.951261281967163,0.015554577112197876,2045.255615234375,1.654956340789795,0.002108335494995117,531.3997192382812,694.6517333984375,0.01749950647354126
26,2045.45361328125,2.03640079498291,0.017153441905975342,2045.0621337890625,1.4775986671447754,0.0023082196712493896,531.1979370117188,694.7000732421875,0.01646566390991211
27,2045.362060546875,2.0428953170776367,0.015994250774383545,2045.169677734375,1.4698050022125244,0.0022551417350769043,531.2871704101562,694.802001953125,0.01887214183807373
28,2045.0662841796875,1.8567442893981934,0.01443469524383545,2045.05029296875,1.2632226943969727,0.00204506516456604,531.37939453125,694.8485107421875,0.015886038541793823
29,2045.222412109375,1.9347338676452637,0.01335325837135315,2045.101318359375,1.280137300491333,0.0018819570541381836,531.4993286132812,694.7058715820312,0.01526591181755066
30,2045.3433837890625,2.0590267181396484,0.014245301485061646,2045.1414794921875,1.1856555938720703,0.001891791820526123,531.4215698242188,694.587646484375,0.01488545536994934
31,2045.2298583984375,2.00039005279541,0.013201743364334106,2045.0755615234375,1.2553400993347168,0.0016998052597045898,531.5326538085938,695.09375,0.01933690905570984
32,2045.195556640625,2.0982768535614014,0.017488986253738403,2045.0755615234375,1.350942611694336,0.002282053232192993,531.4071044921875,694.5805053710938,0.011117309331893921
33,2045.39453125,2.0762932300567627,0.015519291162490845,2045.1380615234375,1.5384306907653809,0.002072930335998535,531.402587890625,694.66015625,0.012982159852981567
34,2045.4906005859375,2.0409650802612305,0.016637742519378662,2045.1402587890625,1.7280762195587158,0.0023850202560424805,531.326416015625,694.7017822265625,0.008961081504821777
