scorer,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000
bodyparts,shoulder,shoulder,shoulder,elbow,elbow,elbow,wrist,wrist,wrist
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1262.9830322265625,366.818359375,0.01436525583267212,1263.08984375,381.19781494140625,0.007462143898010254,1226.3492431640625,435.75628662109375,0.3175637423992157
1,1131.983154296875,346.81195068359375,0.007804960012435913,1263.85693359375,381.19683837890625,0.004871845245361328,1236.749267578125,435.4804382324219,0.6776628494262695
2,1120.0491943359375,374.8312683105469,0.0072904229164123535,1248.53515625,395.2335510253906,0.00881725549697876,1237.9627685546875,434.84716796875,0.6143819093704224
3,1264.559326171875,368.70806884765625,0.005615919828414917,1251.9459228515625,395.4232177734375,0.025813370943069458,1241.7071533203125,434.9832763671875,0.7186634540557861
4,1264.079345703125,368.1153259277344,0.007195949554443359,1251.4564208984375,394.6806640625,0.025187402963638306,1245.4542236328125,434.6918029785156,0.6880367994308472
5,1264.0789794921875,369.0935363769531,0.017360717058181763,1251.17626953125,395.2193298339844,0.029783546924591064,1245.78466796875,433.939697265625,0.7767719030380249
6,1264.36767578125,369.45013427734375,0.01559874415397644,1249.8814697265625,394.916015625,0.03000861406326294,1243.8741455078125,434.05987548828125,0.8690944910049438
7,1264.0626220703125,370.5444641113281,0.01206296682357788,1261.3203125,401.49859619140625,0.04432705044746399,1244.5284423828125,433.59918212890625,0.8866687417030334
8,1263.131103515625,370.2445983886719,0.007257282733917236,1248.319580078125,401.6576843261719,0.02337944507598877,1244.950439453125,433.99359130859375,0.8448756337165833
9,1262.7720947265625,369.703125,0.01553332805633545,1254.2137451171875,402.7087097167969,0.02673804759979248,1247.206298828125,434.5463562011719,0.8245272636413574
10,1251.3980712890625,377.1569519042969,0.020643919706344604,1246.844970703125,411.2710876464844,0.03672003746032715,1248.383056640625,434.55499267578125,0.7254810929298401
11,1250.4869384765625,378.54693603515625,0.020402908325195312,1246.7823486328125,412.0531311035156,0.029901444911956787,1248.3150634765625,436.9516906738281,0.7330430746078491
12,1249.9442138671875,376.7999572753906,0.027079373598098755,1247.849365234375,403.1795959472656,0.029676377773284912,1249.3543701171875,438.72662353515625,0.6078369617462158
13,1250.596923828125,376.6156921386719,0.02627280354499817,1248.7550048828125,403.03759765625,0.0300578773021698,1249.3013916015625,443.4893493652344,0.7321093678474426
14,1249.91845703125,376.6241760253906,0.012700170278549194,1248.24755859375,402.596923828125,0.014513731002807617,1250.0804443359375,443.4714050292969,0.20708337426185608
15,1250.2906494140625,383.42919921875,0.01787620782852173,1228.3897705078125,416.7950439453125,0.03514605760574341,1247.2413330078125,430.908203125,0.007888495922088623
16,1249.9058837890625,383.6319580078125,0.02033206820487976,1246.990966796875,399.2825927734375,0.015525281429290771,1456.9783935546875,700.246337890625,0.00680464506149292
17,1250.41259765625,383.6386413574219,0.04369369149208069,1221.4566650390625,431.3043212890625,0.1667468249797821,1161.9154052734375,476.47882080078125,0.01921379566192627
18,1221.2064208984375,427.0255126953125,0.03523051738739014,1221.8900146484375,432.3990783691406,0.07446780800819397,1245.5047607421875,415.6151428222656,0.02620941400527954
19,1250.0462646484375,392.7710876464844,0.0466080904006958,1220.414306640625,432.00848388671875,0.15520334243774414,1161.434326171875,478.1327209472656,0.042877137660980225
20,1250.140869140625,392.66998291015625,0.014629393815994263,1218.264404296875,432.4548034667969,0.035554438829422,1245.0830078125,431.1313781738281,0.10212430357933044
21,1252.3836669921875,386.1622009277344,0.01875615119934082,1246.0101318359375,427.3232727050781,0.052166640758514404,1246.9970703125,429.90155029296875,0.2016151249408722
22,1265.2479248046875,371.772216796875,0.025253087282180786,1247.8917236328125,425.524658203125,0.05698251724243164,1246.5623779296875,431.3537902832031,0.15095481276512146
23,1167.315673828125,261.51873779296875,0.152195006608963,1262.317626953125,412.47259521484375,0.14821156859397888,1248.823974609375,445.3979187011719,0.12904757261276245
24,1265.52783203125,372.0624694824219,0.06500869989395142,1264.9609375,417.14398193359375,0.11879894137382507,1247.3031005859375,445.8205261230469,0.10868993401527405
25,1267.24365234375,372.44464111328125,0.09345287084579468,1265.6270751953125,417.13946533203125,0.36614280939102173,1247.952880859375,446.16632080078125,0.16901475191116333
26,1266.8052978515625,371.95269775390625,0.04946449398994446,1265.01708984375,417.5608825683594,0.2634809911251068,1248.3800048828125,447.5984191894531,0.13753625750541687
27,1266.7501220703125,373.0070495605469,0.06606611609458923,1264.7935791015625,418.55682373046875,0.4563896656036377,1249.963623046875,453.18341064453125,0.21747350692749023
28,1265.9337158203125,372.88385009765625,0.13294047117233276,1265.692138671875,418.284912109375,0.6193950772285461,1250.9501953125,460.92401123046875,0.46148058772087097
29,1265.327392578125,372.9045104980469,0.12481793761253357,1266.529296875,418.25494384765625,0.6988871097564697,1159.703125,490.2363586425781,0.4843333065509796
30,1266.27880859375,372.2607421875,0.27276307344436646,1266.4039306640625,419.22381591796875,0.6913464069366455,1249.61181640625,463.1810607910156,0.5655432343482971
31,1266.5096435546875,372.0303649902344,0.24389880895614624,1266.0546875,420.5049133300781,0.7031348347663879,1160.961669921875,488.1953430175781,0.6173511743545532
32,1266.4385986328125,372.9033203125,0.31525272130966187,1265.372314453125,424.35760498046875,0.7443424463272095,1247.1448974609375,465.2221374511719,0.43202099204063416
33,1265.7626953125,372.8416442871094,0.2739431858062744,1265.123779296875,424.08721923828125,0.7412109971046448,1248.1923828125,466.9221496582031,0.4287835955619812
34,1266.3272705078125,372.6241455078125,0.2694181799888611,1264.2889404296875,425.32537841796875,0.6493816375732422,1248.6019287109375,467.09893798828125,0.31922730803489685
35,1264.734619140625,374.2624206542969,0.11453106999397278,1263.387939453125,428.1423034667969,0.5632665157318115,1247.4876708984375,467.11810302734375,0.35592329502105713
