scorer,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000,DLC_resnet50_thomas_networkOct2shuffle1_200000
bodyparts,shoulder,shoulder,shoulder,elbow,elbow,elbow,wrist,wrist,wrist
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,848.5537109375,301.0883483886719,0.9168862104415894,766.03515625,444.0945129394531,0.6512024998664856,830.0067749023438,548.2742919921875,0.9201529026031494
1,848.5048217773438,300.97369384765625,0.9177988171577454,766.2930908203125,443.8063659667969,0.6471541523933411,829.9110107421875,548.2139282226562,0.9197074174880981
2,848.41162109375,300.95452880859375,0.9169507026672363,759.6096801757812,446.3063049316406,0.6902470588684082,830.0355224609375,548.2373657226562,0.917263388633728
3,848.3958129882812,301.0854187011719,0.9179758429527283,766.6069946289062,444.2336730957031,0.6781119704246521,830.0698852539062,548.2149047851562,0.9210338592529297
4,848.208740234375,300.8645935058594,0.9170790910720825,766.359619140625,444.5204772949219,0.6742454767227173,830.0540161132812,548.2645874023438,0.921444833278656
5,848.2304077148438,300.92803955078125,0.9183934330940247,766.3159790039062,444.2318420410156,0.6373887062072754,830.0858764648438,548.1718139648438,0.9205436706542969
6,848.1792602539062,300.9266052246094,0.9175724983215332,766.505126953125,444.58270263671875,0.6512575149536133,830.1658325195312,548.1333618164062,0.9211691617965698
7,848.2680053710938,300.9327087402344,0.9186533093452454,765.9537353515625,444.41094970703125,0.6493939161300659,830.1761474609375,548.0819091796875,0.9212760925292969
8,848.2999267578125,300.89898681640625,0.9208049774169922,759.7073364257812,445.7879943847656,0.6763266324996948,830.117431640625,548.1429443359375,0.9243160486221313
9,848.4041137695312,300.9209899902344,0.922082245349884,759.518310546875,445.9927062988281,0.6718026995658875,830.1082763671875,548.0867919921875,0.9231536388397217
10,848.4755859375,301.04962158203125,0.9233635067939758,758.4241333007812,445.93695068359375,0.7166749238967896,829.9795532226562,548.1490478515625,0.9238805770874023
11,848.4635009765625,301.21124267578125,0.9223448038101196,759.6892700195312,445.5909423828125,0.6557154059410095,830.1688842773438,548.077880859375,0.9210754036903381
12,848.4965209960938,301.0863037109375,0.9231442213058472,759.1112060546875,445.9646911621094,0.681351900100708,830.2689208984375,548.1392822265625,0.9192199110984802
13,848.5711669921875,300.8030700683594,0.9251881837844849,759.4171142578125,445.4658203125,0.6440168619155884,830.1853637695312,548.1463623046875,0.9178953766822815
14,848.4736938476562,300.7344665527344,0.9238531589508057,758.2330322265625,445.7318115234375,0.6669096350669861,830.2958374023438,548.1268920898438,0.918342649936676
15,848.5813598632812,300.8333740234375,0.9245478510856628,758.8634643554688,445.8356018066406,0.6848958730697632,830.2314453125,548.1544799804688,0.9194642305374146
16,848.4137573242188,300.61907958984375,0.9239808917045593,758.6984252929688,445.8793640136719,0.6618667840957642,830.3460693359375,548.0923461914062,0.9207143187522888
17,848.4257202148438,300.69464111328125,0.9236733913421631,766.4336547851562,443.6977844238281,0.638709545135498,830.3237915039062,548.0451049804688,0.9198466539382935
18,848.45068359375,300.5283203125,0.923869252204895,766.1390380859375,443.47979736328125,0.6312669515609741,830.3766479492188,548.0441284179688,0.9173036813735962
19,848.4265747070312,300.4731140136719,0.9234997630119324,766.5794677734375,443.90631103515625,0.6628852486610413,830.332763671875,548.1025390625,0.917794942855835
20,848.4951782226562,300.3967590332031,0.9222013354301453,766.0233154296875,443.9369812011719,0.6348311305046082,830.471435546875,548.1288452148438,0.915805995464325
21,848.2896118164062,300.69061279296875,0.9196088314056396,766.2093505859375,443.10980224609375,0.6443134546279907,830.523681640625,548.1241455078125,0.9180657267570496
22,848.2489624023438,300.7242126464844,0.9191436767578125,766.3284912109375,443.5390930175781,0.6434385180473328,830.5653686523438,548.0286254882812,0.917543351650238
23,848.1580200195312,300.6436462402344,0.9181431531906128,766.5260009765625,443.78460693359375,0.6679772138595581,830.6867065429688,548.05419921875,0.9177800416946411
24,848.2156982421875,300.226806640625,0.9196542501449585,766.5076904296875,443.4636535644531,0.6422073841094971,830.6757202148438,548.0153198242188,0.9168564081192017
25,848.1015625,300.3013610839844,0.9170464277267456,766.4592895507812,443.06158447265625,0.6305698156356812,830.7391357421875,547.990966796875,0.9142730236053467
26,848.145751953125,300.2952575683594,0.919084906578064,767.3056030273438,442.95404052734375,0.630540668964386,830.68798828125,547.9594116210938,0.9145281910896301
27,848.06103515625,300.4114685058594,0.9172595739364624,766.6300659179688,442.79315185546875,0.6222772598266602,830.7365112304688,547.96337890625,0.9124806523323059
28,848.39306640625,300.1614990234375,0.9215721487998962,766.3029174804688,443.0858459472656,0.5539274215698242,830.7283325195312,547.9125366210938,0.9128949642181396
29,848.3732299804688,300.1786804199219,0.9209962487220764,765.9566650390625,443.4734802246094,0.626097559928894,830.7081298828125,547.8897094726562,0.9140092730522156
30,848.4656372070312,300.0008239746094,0.9235036373138428,765.9356689453125,443.4108581542969,0.6438066363334656,830.8045654296875,547.829833984375,0.9134852290153503
31,848.4439086914062,300.1822509765625,0.9229469299316406,766.328369140625,443.3152160644531,0.6045650243759155,830.716552734375,547.8580932617188,0.9134533405303955
32,848.5130615234375,300.0797424316406,0.9238088130950928,767.0655517578125,442.8517150878906,0.546446681022644,830.7628784179688,547.897216796875,0.9153897762298584
33,848.4833984375,300.0225524902344,0.9245257377624512,766.1048583984375,443.32122802734375,0.6080425977706909,830.6712036132812,547.9150390625,0.9147308468818665
34,848.453369140625,300.05206298828125,0.9234219789505005,766.3097534179688,443.268798828125,0.6042178869247437,830.7224731445312,547.8895874023438,0.9166978597640991
35,848.4805908203125,299.99005126953125,0.9234492778778076,766.1203002929688,443.4897766113281,0.6112635135650635,830.7080688476562,547.92822265625,0.9160782694816589
36,848.3914794921875,300.1181945800781,0.9227487444877625,766.3493041992188,443.5692443847656,0.5805607438087463,830.6386108398438,547.9939575195312,0.9127621650695801
