framenum,TS,NFRAME,SEC,USEC,GPI_LVL,BLK_LVL,FPS
0,1696009485789531,301876,1255,354925,0,0,0.007
1,1696009485793454,301877,1255,358930,0,0,254.907
2,1696009485797243,301878,1255,362937,0,0,263.922
3,1696009485801464,301879,1255,366944,0,0,236.911
4,1696009485805590,301880,1255,370948,0,0,242.365
5,1696009485809507,301881,1255,374955,0,0,255.297
6,1696009485813576,301882,1255,378962,0,0,245.761
7,1696009485817498,301883,1255,382967,0,0,254.972
8,1696009485821595,301884,1255,386974,0,0,244.081
9,1696009485825524,301885,1255,390981,0,0,254.518
10,1696009485829937,301886,1255,394985,0,0,226.603
11,1696009485833533,301887,1255,398992,0,0,278.087
12,1696009485837611,301888,1255,402999,0,0,245.218
13,1696009485841525,301889,1255,407004,0,0,255.493
14,1696009485845626,301890,1255,411011,0,0,243.843
15,1696009485849556,301891,1255,415015,0,0,254.453
16,1696009485853645,301892,1255,419022,0,0,244.559
17,1696009485857552,301893,1255,423029,0,0,255.951
18,1696009485861694,301894,1255,427034,0,0,241.429
19,1696009485865559,301895,1255,431041,0,0,258.732
20,1696009485869663,301896,1255,435048,0,0,243.665
21,1696009485873566,301897,1255,439052,0,0,256.213
22,1696009485877687,301898,1255,443059,0,0,242.660
23,1696009485881584,301899,1255,447066,0,0,256.608
24,1696009485885682,301900,1255,451071,0,0,244.021
25,1696009485889385,301901,1255,455078,0,0,270.051
26,1696009485893706,301902,1255,459085,0,0,231.428
27,1696009485897391,301903,1255,463089,0,0,271.370
28,1696009485901723,301904,1255,467096,0,0,230.840
29,1696009485905619,301905,1255,471103,0,0,256.674
30,1696009485909750,301906,1255,475108,0,0,242.072
31,1696009485913651,301907,1255,479115,0,0,256.345
32,1696009485917781,301908,1255,483122,0,0,242.131
33,1696009485921646,301909,1255,487126,0,0,258.732
34,1696009485925804,301910,1255,491133,0,0,240.500
35,1696009485929682,301911,1255,495140,0,0,257.865
36,1696009485933775,301912,1255,499145,0,0,244.320
37,1696009485937652,301913,1255,503152,0,0,257.931
38,1696009485941779,301914,1255,507159,0,0,242.307
39,1696009485945668,301915,1255,511163,0,0,257.136
40,1696009485949810,301916,1255,515170,0,0,241.429
41,1696009485953683,301917,1255,519175,0,0,258.198
42,1696009485957810,301918,1255,523182,0,0,242.307
43,1696009485961711,301919,1255,527189,0,0,256.345
44,1696009485965511,301920,1255,531193,0,0,263.158
45,1696009485969487,301921,1255,535200,0,0,251.509
46,1696009485973481,301922,1255,539207,0,0,250.376
47,1696009485977493,301923,1255,543212,0,0,249.252
48,1696009485981507,301924,1255,547219,0,0,249.128
49,1696009485985504,301925,1255,551226,0,0,250.188
50,1696009485989845,301926,1255,555230,0,0,230.362
51,1696009485993750,301927,1255,559237,0,0,256.082
52,1696009485997872,301928,1255,563244,0,0,242.601
