framenum,TS,NFRAME,SEC,USEC,GPI_LVL,BLK_LVL,FPS
0,1699638405112639,557218,5613,796043,0,0,0.010
1,1699638405116636,557219,5613,800050,0,0,250.188
2,1699638405120644,557220,5613,804054,0,0,249.501
3,1699638405124650,557221,5613,808061,0,0,249.626
4,1699638405128328,557222,5613,812068,0,0,271.887
5,1699638405132310,557223,5613,816073,0,0,251.130
6,1699638405136367,557224,5613,820080,0,0,246.488
7,1699638405140405,557225,5613,824087,0,0,247.647
8,1699638405144390,557226,5613,828091,0,0,250.941
9,1699638405148340,557227,5613,832098,0,0,253.165
10,1699638405152376,557228,5613,836105,0,0,247.770
11,1699638405156442,557229,5613,840110,0,0,245.942
12,1699638405160701,557230,5613,844117,0,0,234.797
13,1699638405164372,557231,5613,848121,0,0,272.405
14,1699638405168819,557232,5613,852128,0,0,224.871
15,1699638405172716,557233,5613,856135,0,0,256.608
16,1699638405176729,557234,5613,860140,0,0,249.190
17,1699638405180391,557235,5613,864147,0,0,273.075
18,1699638405184398,557236,5613,868154,0,0,249.563
19,1699638405188386,557237,5613,872158,0,0,250.752
20,1699638405192400,557238,5613,876165,0,0,249.128
21,1699638405196695,557239,5613,880172,0,0,232.829
22,1699638405200443,557240,5613,884177,0,0,266.809
23,1699638405204433,557241,5613,888184,0,0,250.627
24,1699638405208781,557242,5613,892188,0,0,229.991
25,1699638405212776,557243,5613,896195,0,0,250.313
26,1699638405216791,557244,5613,900202,0,0,249.066
27,1699638405220791,557245,5613,904207,0,0,250.000
28,1699638405224786,557246,5613,908214,0,0,250.313
29,1699638405228474,557247,5613,912221,0,0,271.150
30,1699638405232460,557248,5613,916225,0,0,250.878
31,1699638405236453,557249,5613,920232,0,0,250.438
32,1699638405240479,557250,5613,924239,0,0,248.385
33,1699638405244458,557251,5613,928244,0,0,251.319
34,1699638405248486,557252,5613,932251,0,0,248.262
35,1699638405252499,557253,5613,936255,0,0,249.190
36,1699638405256491,557254,5613,940262,0,0,250.501
37,1699638405260793,557255,5613,944269,0,0,232.450
38,1699638405264539,557256,5613,948274,0,0,266.951
39,1699638405268873,557257,5613,952281,0,0,230.734
40,1699638405272877,557258,5613,956288,0,0,249.750
41,1699638405276880,557259,5613,960292,0,0,249.813
42,1699638405280565,557260,5613,964299,0,0,271.370
43,1699638405284531,557261,5613,968303,0,0,252.143
44,1699638405288543,557262,5613,972311,0,0,249.252
45,1699638405292541,557263,5613,976318,0,0,250.125
46,1699638405296853,557264,5613,980322,0,0,231.911
47,1699638405300918,557265,5613,984329,0,0,246.002
48,1699638405304582,557266,5613,988336,0,0,272.926
49,1699638405308940,557267,5613,992340,0,0,229.463
50,1699638405312933,557268,5613,996348,0,0,250.438
51,1699638405316948,557269,5614,355,0,0,249.066
52,1699638405320954,557270,5614,4359,0,0,249.626
53,1699638405324955,557271,5614,8366,0,0,249.938
54,1699638405328621,557272,5614,12370,0,0,272.777
55,1699638405332610,557273,5614,16377,0,0,250.689
56,1699638405336627,557274,5614,20385,0,0,248.942
57,1699638405340618,557275,5614,24389,0,0,250.564
58,1699638405344612,557276,5614,28396,0,0,250.376
59,1699638405348620,557277,5614,32403,0,0,249.501
60,1699638405352631,557278,5614,36407,0,0,249.314
61,1699638405356637,557279,5614,40414,0,0,249.626
62,1699638405360956,557280,5614,44422,0,0,231.535
63,1699638405364670,557281,5614,48426,0,0,269.251
64,1699638405369031,557282,5614,52433,0,0,229.305
65,1699638405373033,557283,5614,56437,0,0,249.875
66,1699638405377037,557284,5614,60444,0,0,249.750
67,1699638405380707,557285,5614,64451,0,0,272.480
68,1699638405384700,557286,5614,68456,0,0,250.438
69,1699638405388697,557287,5614,72463,0,0,250.188
70,1699638405392706,557288,5614,76470,0,0,249.439
71,1699638405396997,557289,5614,80474,0,0,233.046
72,1699638405401077,557290,5614,84481,0,0,245.098
73,1699638405404750,557291,5614,88488,0,0,272.257
74,1699638405409117,557292,5614,92493,0,0,228.990
75,1699638405413085,557293,5614,96500,0,0,252.016
76,1699638405417098,557294,5614,100504,0,0,249.190
77,1699638405421090,557295,5614,104511,0,0,250.501
78,1699638405425063,557296,5614,108518,0,0,251.699
79,1699638405428783,557297,5614,112523,0,0,268.817
80,1699638405432765,557298,5614,116530,0,0,251.130
81,1699638405436769,557299,5614,120537,0,0,249.750
82,1699638405440760,557300,5614,124541,0,0,250.564
83,1699638405445225,557301,5614,128548,0,0,223.964
84,1699638405448780,557302,5614,132555,0,0,281.294
85,1699638405452783,557303,5614,136560,0,0,249.813
86,1699638405456780,557304,5614,140567,0,0,250.188
87,1699638405461091,557305,5614,144571,0,0,231.965
88,1699638405464836,557306,5614,148578,0,0,267.023
89,1699638405469182,557307,5614,152585,0,0,230.097
90,1699638405473167,557308,5614,156590,0,0,250.941
91,1699638405477173,557309,5614,160597,0,0,249.626
92,1699638405480847,557310,5614,164604,0,0,272.183
93,1699638405484846,557311,5614,168608,0,0,250.063
94,1699638405488836,557312,5614,172615,0,0,250.627
95,1699638405492840,557313,5614,176622,0,0,249.750
96,1699638405497148,557314,5614,180627,0,0,232.126
97,1699638405501202,557315,5614,184634,0,0,246.670
98,1699638405504882,557316,5614,188638,0,0,271.739
99,1699638405509244,557317,5614,192645,0,0,229.253
100,1699638405513238,557318,5614,196652,0,0,250.376
101,1699638405517224,557319,5614,200657,0,0,250.878
102,1699638405521240,557320,5614,204664,0,0,249.004
103,1699638405525244,557321,5614,208671,0,0,249.750
104,1699638405528926,557322,5614,212675,0,0,271.592
105,1699638405532911,557323,5614,216682,0,0,250.941
106,1699638405536914,557324,5614,220689,0,0,249.813
107,1699638405540910,557325,5614,224694,0,0,250.250
108,1699638405544917,557326,5614,228701,0,0,249.563
109,1699638405548918,557327,5614,232705,0,0,249.938
110,1699638405552926,557328,5614,236712,0,0,249.501
