framenum,TS,NFRAME,SEC,USEC,GPI_LVL,BLK_LVL,FPS
0,1699637953762449,444551,5162,442662,0,0,0.017
1,1699637953766454,444552,5162,446669,0,0,249.688
2,1699637953770460,444553,5162,450673,0,0,249.626
3,1699637953774466,444554,5162,454681,0,0,249.626
4,1699637953778460,444555,5162,458688,0,0,250.376
5,1699637953782467,444556,5162,462692,0,0,249.563
6,1699637953786483,444557,5162,466699,0,0,249.004
7,1699637953790507,444558,5162,470706,0,0,248.509
8,1699637953794506,444559,5162,474710,0,0,250.063
9,1699637953798382,444560,5162,478718,0,0,257.998
10,1699637953802138,444561,5162,482722,0,0,266.241
11,1699637953806103,444562,5162,486729,0,0,252.207
12,1699637953810107,444563,5162,490736,0,0,249.750
13,1699637953814108,444564,5162,494740,0,0,249.938
14,1699637953818475,444565,5162,498747,0,0,228.990
15,1699637953822103,444566,5162,502755,0,0,275.634
16,1699637953826117,444567,5162,506759,0,0,249.128
17,1699637953830160,444568,5162,510766,0,0,247.341
18,1699637953834177,444569,5162,514773,0,0,248.942
19,1699637953838171,444570,5162,518777,0,0,250.376
20,1699637953842188,444571,5162,522784,0,0,248.942
21,1699637953846188,444572,5162,526789,0,0,250.000
22,1699637953850202,444573,5162,530796,0,0,249.128
23,1699637953854204,444574,5162,534803,0,0,249.875
24,1699637953858209,444575,5162,538807,0,0,249.688
25,1699637953862225,444576,5162,542814,0,0,249.004
26,1699637953866240,444577,5162,546821,0,0,249.066
27,1699637953870223,444578,5162,550826,0,0,251.067
28,1699637953874238,444579,5162,554833,0,0,249.066
29,1699637953878235,444580,5162,558837,0,0,250.188
30,1699637953882250,444581,5162,562844,0,0,249.066
31,1699637953886250,444582,5162,566851,0,0,250.000
32,1699637953890258,444583,5162,570856,0,0,249.501
33,1699637953894287,444584,5162,574863,0,0,248.201
34,1699637953898280,444585,5162,578870,0,0,250.438
35,1699637953902278,444586,5162,582874,0,0,250.125
36,1699637953906285,444587,5162,586881,0,0,249.563
37,1699637953910276,444588,5162,590888,0,0,250.564
38,1699637953914302,444589,5162,594893,0,0,248.385
39,1699637953918300,444590,5162,598900,0,0,250.125
40,1699637953922307,444591,5162,602904,0,0,249.563
41,1699637953926307,444592,5162,606911,0,0,250.000
42,1699637953930314,444593,5162,610918,0,0,249.563
43,1699637953934328,444594,5162,614923,0,0,249.128
44,1699637953938360,444595,5162,618930,0,0,248.016
45,1699637953942329,444596,5162,622937,0,0,251.953
46,1699637953946350,444597,5162,626941,0,0,248.694
47,1699637953950340,444598,5162,630948,0,0,250.627
48,1699637953954365,444599,5162,634955,0,0,248.447
49,1699637953958355,444600,5162,638960,0,0,250.627
50,1699637953962375,444601,5162,642967,0,0,248.756
51,1699637953966380,444602,5162,646971,0,0,249.688
52,1699637953970732,444603,5162,650978,0,0,229.779
53,1699637953974623,444604,5162,654985,0,0,257.003
54,1699637953978735,444605,5162,658990,0,0,243.191
55,1699637953982642,444606,5162,662997,0,0,255.951
56,1699637953986648,444607,5162,667004,0,0,249.626
57,1699637953990643,444608,5162,671008,0,0,250.313
58,1699637953994768,444609,5162,675015,0,0,242.424
